nombre,temporada,club,entrenador,edad,posicion_normalizada,tipo_suceso,tipo_operacion,origen_desarrollo,partidos,minutos,goles,xg,goles_por_90,xg_por_90,valor_mercado,valor_llegada,valor_salida,revalorizacion_absoluta,revalorizacion_porcentual,revalorizacion_positiva,tiene_wyscout,club_pos_jugadores_sub23,club_pos_minutos_sub23,club_pos_goles_sub23,club_pos_xg_sub23,club_pos_pct_minutos,club_total_jugadores_sub23,club_total_minutos_sub23,club_total_goles_sub23,coach_total_jugadores_sub23,coach_total_minutos_sub23,coach_pos_minutos_sub23,demand_total_altas,demand_cesiones,demand_traspasos,demand_sub23,demand_recent,demand_score
Haissem Hassan,2021-22,CD Mirandés,Alessio Lisci,19.0,Extremo,cesion,cesion,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,2000000.0,1500000.0,-500000.0,-25.0,0,False,5.0,3997.0,8.0,7.75,12.13,23.0,32942.0,28.0,1.0,21.0,0.0,23,19,0,21,9,97.23
Iago López,2021-22,CD Mirandés,Alessio Lisci,22.0,Lateral,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,500000.0,-200000.0,-28.57,0,False,3.0,5648.0,0.0,3.18,17.15,23.0,32942.0,28.0,1.0,21.0,0.0,22,18,1,19,8,96.78
Imanol García De Albéniz,2021-22,CD Mirandés,Alessio Lisci,21.0,Lateral,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,150000.0,150000.0,1000000.0,850000.0,566.67,1,False,3.0,5648.0,0.0,3.18,17.15,23.0,32942.0,28.0,1.0,21.0,0.0,22,18,1,19,8,96.78
Iñigo Vicente,2021-22,CD Mirandés,Alessio Lisci,23.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1500000.0,500000.0,50.0,1,False,5.0,3997.0,8.0,7.75,12.13,23.0,32942.0,28.0,1.0,21.0,0.0,23,19,0,21,9,97.23
Jon Ander Garrido,2021-22,CD Mirandés,Alessio Lisci,32.0,Centrocampista,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,400000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,23.0,32942.0,28.0,1.0,21.0,21.0,31,17,0,27,17,99.77
Jorge Aguirre,2021-22,CD Mirandés,Alessio Lisci,22.0,Delantero,cesion,cesion,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,500000.0,0.0,0.0,0,False,5.0,3362.0,10.0,10.73,10.21,23.0,32942.0,28.0,1.0,21.0,0.0,24,19,0,16,13,97.95
Jorge Sáenz,2021-22,CD Mirandés,Alessio Lisci,25.0,Central,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,700000.0,0.0,0.0,0,False,3.0,6303.0,1.0,1.66,19.13,23.0,32942.0,28.0,1.0,21.0,0.0,23,8,0,12,9,97.23
Martín Calderón,2021-22,CD Mirandés,Alessio Lisci,22.0,Centrocampista,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,500000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,23.0,32942.0,28.0,1.0,21.0,21.0,31,17,0,27,17,99.77
Niko Datkovic,2021-22,CD Mirandés,Alessio Lisci,28.0,Central,libre,libre,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,400000.0,-100000.0,-20.0,0,False,3.0,6303.0,1.0,1.66,19.13,23.0,32942.0,28.0,1.0,21.0,0.0,23,8,0,12,9,97.23
Odei Onaindia,2021-22,CD Mirandés,Alessio Lisci,31.0,Central,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,275000.0,275000.0,300000.0,25000.0,9.09,1,False,3.0,6303.0,1.0,1.66,19.13,23.0,32942.0,28.0,1.0,21.0,0.0,23,8,0,12,9,97.23
Oriol Rey,2021-22,CD Mirandés,Alessio Lisci,23.0,Centrocampista,libre,libre,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,900000.0,600000.0,200.0,1,False,0.0,0.0,0.0,0.0,0.0,23.0,32942.0,28.0,1.0,21.0,21.0,31,17,0,27,17,99.77
Ramón Juan,2021-22,CD Mirandés,Alessio Lisci,21.0,Portero,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,600000.0,300000.0,100.0,1,False,0.0,0.0,0.0,0.0,0.0,23.0,32942.0,28.0,1.0,21.0,0.0,8,1,0,2,3,47.1
Riccardo Capellini,2021-22,CD Mirandés,Alessio Lisci,21.0,Central,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,250000.0,200000.0,-50000.0,-20.0,0,False,3.0,6303.0,1.0,1.66,19.13,23.0,32942.0,28.0,1.0,21.0,0.0,23,8,0,12,9,97.23
Rodrigo Riquelme,2021-22,CD Mirandés,Alessio Lisci,21.0,Extremo,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,1800000.0,2000000.0,200000.0,11.11,1,False,5.0,3997.0,8.0,7.75,12.13,23.0,32942.0,28.0,1.0,21.0,0.0,23,19,0,21,9,97.23
Roger Brugué,2021-22,CD Mirandés,Alessio Lisci,24.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,800000.0,600000.0,300.0,1,False,5.0,3997.0,8.0,7.75,12.13,23.0,32942.0,28.0,1.0,21.0,0.0,23,19,0,21,9,97.23
Sergio Camello,2021-22,CD Mirandés,Alessio Lisci,20.0,Delantero,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,2300000.0,2300000.0,3000000.0,700000.0,30.43,1,False,5.0,3362.0,10.0,10.73,10.21,23.0,32942.0,28.0,1.0,21.0,0.0,24,19,0,16,13,97.95
Sergio Carreira,2021-22,CD Mirandés,Alessio Lisci,20.0,Lateral,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1500000.0,500000.0,50.0,1,False,3.0,5648.0,0.0,3.18,17.15,23.0,32942.0,28.0,1.0,21.0,0.0,22,18,1,19,8,96.78
Simón Moreno,2021-22,CD Mirandés,Alessio Lisci,24.0,Delantero,libre,libre,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,600000.0,300000.0,100.0,1,False,5.0,3362.0,10.0,10.73,10.21,23.0,32942.0,28.0,1.0,21.0,0.0,24,19,0,16,13,97.95
Unai Rementeria,2021-22,CD Mirandés,Alessio Lisci,21.0,Centrocampista,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,200000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,23.0,32942.0,28.0,1.0,21.0,21.0,31,17,0,27,17,99.77
Warren Tchimbembé,2021-22,CD Mirandés,Alessio Lisci,23.0,Centrocampista,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,1200000.0,800000.0,-400000.0,-33.33,0,False,0.0,0.0,0.0,0.0,0.0,23.0,32942.0,28.0,1.0,21.0,21.0,31,17,0,27,17,99.77
Andrés Martín,2021-22,CD Tenerife,Luis Miguel Ramis,22.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,1200000.0,1200000.0,0.0,0.0,0,False,3.0,1114.0,1.0,1.84,52.52,8.0,2121.0,1.0,4.0,729.0,666.0,16,6,1,7,4,81.66
Elady Zorrilla,2021-22,CD Tenerife,Luis Miguel Ramis,31.0,Extremo,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,500000.0,100000.0,25.0,1,False,3.0,1114.0,1.0,1.84,52.52,8.0,2121.0,1.0,4.0,729.0,666.0,16,6,1,7,4,81.66
Enric Gallego,2021-22,CD Tenerife,Luis Miguel Ramis,34.0,Delantero,libre,libre,Primera Division,37.0,2886.0,12.0,11.49,0.37,0.36,1000000.0,,,,,0,True,2.0,72.0,0.0,0.0,3.39,8.0,2121.0,1.0,4.0,729.0,0.0,11,4,1,7,5,77.24
José León,2021-22,CD Tenerife,Luis Miguel Ramis,26.0,Central,libre,libre,Segunda Division,39.0,3658.0,1.0,1.31,0.02,0.03,500000.0,,,,,0,True,1.0,73.0,0.0,0.0,3.44,8.0,2121.0,1.0,4.0,729.0,0.0,10,1,1,3,5,61.03
Juan Soriano,2021-22,CD Tenerife,Luis Miguel Ramis,23.0,Portero,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1500000.0,500000.0,50.0,1,False,0.0,0.0,0.0,0.0,0.0,8.0,2121.0,1.0,4.0,729.0,0.0,5,0,0,1,2,28.68
Jérémy Mellot,2021-22,CD Tenerife,Luis Miguel Ramis,27.0,Lateral,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,,,,,0,False,1.0,793.0,0.0,0.57,37.39,8.0,2121.0,1.0,4.0,729.0,0.0,10,2,0,4,2,60.9
Mario González,2021-22,CD Tenerife,Luis Miguel Ramis,25.0,Delantero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0.0,0.0,0,False,2.0,72.0,0.0,0.0,3.39,8.0,2121.0,1.0,4.0,729.0,0.0,11,4,1,7,5,77.24
Míchel Herrero,2021-22,CD Tenerife,Luis Miguel Ramis,32.0,Centrocampista,libre,libre,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,1200000.0,800000.0,-400000.0,-33.33,0,False,0.0,0.0,0.0,0.0,0.0,8.0,2121.0,1.0,4.0,729.0,63.0,9,1,0,2,3,48.69
Pablo Larrea,2021-22,CD Tenerife,Luis Miguel Ramis,27.0,Centrocampista,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,400000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,8.0,2121.0,1.0,4.0,729.0,63.0,9,1,0,2,3,48.69
Rubén Díez,2021-22,CD Tenerife,Luis Miguel Ramis,27.0,Mediapunta,traspaso,traspaso,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,300000.0,-200000.0,-40.0,0,False,0.0,0.0,0.0,0.0,0.0,8.0,2121.0,1.0,4.0,729.0,0.0,4,1,1,3,0,31.65
Sergio González,2021-22,CD Tenerife,Luis Miguel Ramis,24.0,Central,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,500000.0,0.0,0.0,0,False,1.0,73.0,0.0,0.0,3.44,8.0,2121.0,1.0,4.0,729.0,0.0,10,1,1,3,5,61.03
Víctor Mollejo,2021-22,CD Tenerife,Luis Miguel Ramis,20.0,Extremo,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,3000000.0,3000000.0,0.0,0.0,0,False,3.0,1114.0,1.0,1.84,52.52,8.0,2121.0,1.0,4.0,729.0,666.0,16,6,1,7,4,81.66
Àlex Corredera,2021-22,CD Tenerife,Luis Miguel Ramis,25.0,Centrocampista,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,1000000.0,400000.0,66.67,1,False,0.0,0.0,0.0,0.0,0.0,8.0,2121.0,1.0,4.0,729.0,63.0,9,1,0,2,3,48.69
Adrián González,2021-22,CF Fuenlabrada,,33.0,Centrocampista,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,3,0,35.61
Anderson Cordeiro,2021-22,CF Fuenlabrada,,22.0,Extremo,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,350000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,2,0,31.72
Arturo Molina,2021-22,CF Fuenlabrada,,25.0,Mediapunta,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,300000.0,300000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,8.7
Brahim Konaté,2021-22,CF Fuenlabrada,,25.0,Centrocampista,libre,libre,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,3,0,35.61
Cheick Timite,2021-22,CF Fuenlabrada,,23.0,Extremo,libre,libre,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,700000.0,-300000.0,-30.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,2,0,31.72
Damián Cáceres,2021-22,CF Fuenlabrada,,18.0,Centrocampista,otro,otro,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,3,0,35.61
Diego Altube,2021-22,CF Fuenlabrada,,21.0,Portero,cesion,cesion,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,2,0,26.38
Franco Soldano,2021-22,CF Fuenlabrada,,26.0,Delantero,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,1400000.0,1400000.0,700000.0,-700000.0,-50.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,24.37
Hicham Nouali,2021-22,CF Fuenlabrada,,25.0,Centrocampista,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,25000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,3,0,35.61
Javi Ontiveros,2021-22,CF Fuenlabrada,,24.0,Extremo,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,2,0,31.72
Miguel Ángel Morro,2021-22,CF Fuenlabrada,,20.0,Portero,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,2,0,26.38
Mikel Agu,2021-22,CF Fuenlabrada,,28.0,Centrocampista,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,3,0,35.61
Mohamed Bouldini,2021-22,CF Fuenlabrada,,26.0,Delantero,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,24.37
Mohamed Diamé,2021-22,CF Fuenlabrada,,34.0,Centrocampista,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,3,0,35.61
Nuno Pina,2021-22,CF Fuenlabrada,,22.0,Centrocampista,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,400000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,3,0,35.61
Paolo Gozzi,2021-22,CF Fuenlabrada,,20.0,Central,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0,23.74
Pedro León,2021-22,CF Fuenlabrada,,34.0,Extremo,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,0,2,0,31.72
Roman Zozulya,2021-22,CF Fuenlabrada,,31.0,Delantero,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,300000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,2,0,0,0,24.37
Stéphane Mbia,2021-22,CF Fuenlabrada,,35.0,Centrocampista,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,200000.0,200000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,3,0,35.61
Tachi,2021-22,CF Fuenlabrada,,24.0,Central,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2,0,1,0,23.74
Álvaro Bravo,2021-22,CF Fuenlabrada,,23.0,Centrocampista,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,200000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0,0,3,0,35.61
Alberto De La Bella,2021-22,FC Cartagena,Luis Carrión,35.0,Lateral,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,5.0,497.0,1.0,2.0,5479.0,0.0,14,6,0,2,5,71.75
Alfredo Ortuño,2021-22,FC Cartagena,Luis Carrión,30.0,Delantero,libre,libre,Segunda Division,41.0,1275.0,6.0,7.59,0.42,0.54,500000.0,,,,,0,True,2.0,180.0,0.0,0.67,36.22,5.0,497.0,1.0,2.0,5479.0,0.0,14,5,0,5,4,77.49
Andy Kawaya,2021-22,FC Cartagena,Luis Carrión,24.0,Extremo,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,250000.0,250000.0,200000.0,-50000.0,-20.0,0,False,1.0,142.0,1.0,0.21,28.57,5.0,497.0,1.0,2.0,5479.0,2721.0,18,8,0,14,7,90.15
Antonio Luna,2021-22,FC Cartagena,Luis Carrión,30.0,Lateral,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,900000.0,400000.0,-500000.0,-55.56,0,False,0.0,0.0,0.0,0.0,0.0,5.0,497.0,1.0,2.0,5479.0,0.0,14,6,0,2,5,71.75
Gastón Silva,2021-22,FC Cartagena,Luis Carrión,27.0,Central,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1200000.0,1200000.0,500000.0,-700000.0,-58.33,0,False,1.0,59.0,0.0,0.0,11.87,5.0,497.0,1.0,2.0,5479.0,0.0,10,3,0,3,3,63.56
Julio Buffarini,2021-22,FC Cartagena,Luis Carrión,33.0,Lateral,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,5.0,497.0,1.0,2.0,5479.0,0.0,14,6,0,2,5,71.75
Jérôme Prior,2021-22,FC Cartagena,Luis Carrión,26.0,Portero,libre,libre,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1300000.0,1300000.0,700000.0,-600000.0,-46.15,0,False,1.0,100.0,0.0,0.0,20.12,5.0,497.0,1.0,2.0,5479.0,0.0,7,3,0,3,3,58.86
Mo Dauda,2021-22,FC Cartagena,Luis Carrión,23.0,Extremo,cesion,cesion,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,1200000.0,400000.0,50.0,1,False,1.0,142.0,1.0,0.21,28.57,5.0,497.0,1.0,2.0,5479.0,2721.0,18,8,0,14,7,90.15
Neskes,2021-22,FC Cartagena,Luis Carrión,19.0,Mediapunta,otro,otro,Cantera / Filial,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,200000.0,,,0,False,0.0,0.0,0.0,0.0,0.0,5.0,497.0,1.0,2.0,5479.0,0.0,7,4,0,2,4,58.0
Pablo Vázquez,2021-22,FC Cartagena,Luis Carrión,26.0,Central,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,500000.0,100000.0,25.0,1,False,1.0,59.0,0.0,0.0,11.87,5.0,497.0,1.0,2.0,5479.0,0.0,10,3,0,3,3,63.56
Pedro Alcalá,2021-22,FC Cartagena,Luis Carrión,32.0,Central,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,,,,,0,False,1.0,59.0,0.0,0.0,11.87,5.0,497.0,1.0,2.0,5479.0,0.0,10,3,0,3,3,63.56
Richard Boateng,2021-22,FC Cartagena,Luis Carrión,28.0,Centrocampista,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,400000.0,400000.0,400000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,5.0,497.0,1.0,2.0,5479.0,2758.0,16,3,0,2,1,61.11
Sebastián Cristóforo,2021-22,FC Cartagena,Luis Carrión,28.0,Centrocampista,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,900000.0,900000.0,900000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,5.0,497.0,1.0,2.0,5479.0,2758.0,16,3,0,2,1,61.11
Sergio Tejera,2021-22,FC Cartagena,Luis Carrión,31.0,Centrocampista,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,500000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,5.0,497.0,1.0,2.0,5479.0,2758.0,16,3,0,2,1,61.11
Shinji Okazaki,2021-22,FC Cartagena,Luis Carrión,35.0,Delantero,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,300000.0,-700000.0,-70.0,0,False,2.0,180.0,0.0,0.67,36.22,5.0,497.0,1.0,2.0,5479.0,0.0,14,5,0,5,4,77.49
Toni Datkovic,2021-22,FC Cartagena,Luis Carrión,28.0,Central,otro,otro,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,500000.0,600000.0,100000.0,20.0,1,False,1.0,59.0,0.0,0.0,11.87,5.0,497.0,1.0,2.0,5479.0,0.0,10,3,0,3,3,63.56
Yann Bodiger,2021-22,FC Cartagena,Luis Carrión,26.0,Centrocampista,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,800000.0,1200000.0,400000.0,50.0,1,False,0.0,0.0,0.0,0.0,0.0,5.0,497.0,1.0,2.0,5479.0,2758.0,16,3,0,2,1,61.11
Aleix García,2021-22,Girona FC,Michel,24.0,Centrocampista,libre,libre,Segunda Division,0.0,0.0,0.0,0.0,0.0,0.0,1800000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,8.0,20203.0,15.0,5.0,10571.0,1380.0,6,2,0,4,0,46.88
Borja García,2021-22,Girona FC,Michel,30.0,Mediapunta,otro,otro,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,8.0,20203.0,15.0,5.0,10571.0,0.0,1,0,0,0,0,8.7
Darío Sarmiento,2021-22,Girona FC,Michel,18.0,Extremo,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,5500000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,8.0,20203.0,15.0,5.0,10571.0,0.0,2,1,0,2,0,21.16
David Juncà,2021-22,Girona FC,Michel,27.0,Lateral,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,,,,,0,False,2.0,7835.0,5.0,6.14,38.78,8.0,20203.0,15.0,5.0,10571.0,3810.0,3,0,0,2,1,30.46
Iván Martín,2021-22,Girona FC,Michel,22.0,Centrocampista,cesion,cesion,Primera Division,19.0,1193.0,0.0,1.65,0.0,0.12,800000.0,,,,,0,True,0.0,0.0,0.0,0.0,0.0,8.0,20203.0,15.0,5.0,10571.0,1380.0,6,2,0,4,0,46.88
Jonathan Dubasin,2021-22,Girona FC,Michel,21.0,Extremo,libre,libre,Otra categoria España,0.0,0.0,0.0,0.0,0.0,0.0,100000.0,100000.0,100000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,8.0,20203.0,15.0,5.0,10571.0,0.0,2,1,0,2,0,21.16
Pablo Moreno,2021-22,Girona FC,Michel,19.0,Delantero,cesion,cesion,Extranjero,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0,False,1.0,2033.0,6.0,6.63,10.06,8.0,20203.0,15.0,5.0,10571.0,0.0,2,1,0,2,1,30.62
Pol Lozano,2021-22,Girona FC,Michel,21.0,Centrocampista,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,8.0,20203.0,15.0,5.0,10571.0,1380.0,6,2,0,4,0,46.88
Víctor Sánchez,2021-22,Girona FC,Michel,34.0,Centrocampista,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,800000.0,,,,,0,False,0.0,0.0,0.0,0.0,0.0,8.0,20203.0,15.0,5.0,10571.0,1380.0,6,2,0,4,0,46.88
Adrián López,2021-22,Málaga CF,José Alberto,34.0,Delantero,otro,otro,Sin club anterior,0.0,0.0,0.0,0.0,0.0,0.0,700000.0,700000.0,400000.0,-300000.0,-42.86,0,False,6.0,10966.0,47.0,40.65,47.97,11.0,22860.0,61.0,6.0,5171.0,0.0,17,4,1,10,10,94.39
Aleix Febas,2021-22,Málaga CF,José Alberto,25.0,Centrocampista,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,1000000.0,1000000.0,0.0,0.0,0,False,0.0,0.0,0.0,0.0,0.0,11.0,22860.0,61.0,6.0,5171.0,3481.0,14,3,0,7,6,84.83
Antoñín,2021-22,Málaga CF,José Alberto,21.0,Delantero,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,1500000.0,1000000.0,-500000.0,-33.33,0,False,6.0,10966.0,47.0,40.65,47.97,11.0,22860.0,61.0,6.0,5171.0,0.0,17,4,1,10,10,94.39
Braian Cufré,2021-22,Málaga CF,José Alberto,24.0,Lateral,cesion,cesion,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,3000000.0,1200000.0,-1800000.0,-60.0,0,False,0.0,0.0,0.0,0.0,0.0,11.0,22860.0,61.0,6.0,5171.0,0.0,9,3,0,4,1,55.34
Brandon Thomas,2021-22,Málaga CF,José Alberto,26.0,Extremo,libre,libre,Primera Division,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,600000.0,1200000.0,600000.0,100.0,1,False,4.0,4258.0,8.0,7.46,18.63,11.0,22860.0,61.0,6.0,5171.0,1690.0,14,1,0,5,5,70.37
