jugador,temporada,club,entrenador,edad,posicion,tipo_operacion,tipo_suceso,minutos,goles,xg,valor_mercado,revalorizacion_porcentual,revalorizacion_absoluta,comp_desarrollo,comp_mercado,comp_rendimiento,comp_progresion,dimensiones_usadas,operation_success_score
Juan Carlos Arana,2024-25,Racing Santander,,24.0,Delantero,traspaso,traspaso,2594.0,13.0,12.62,2000000.0,,,0.9607407407407408,,0.8920000000000001,,desarrollo+rendimiento,93.78
Neco Celorio,2024-25,Racing Santander,,20.0,Mediapunta,otro,otro,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Pablo Rodríguez,2024-25,Racing Santander,,22.0,Mediapunta,cesion,cesion,0.0,0.0,0.0,1600000.0,12.5,200000.0,,0.3125,,0.7,mercado+progresion,45.78
Rober González,2024-25,Racing Santander,,24.0,Extremo,cesion,cesion,0.0,0.0,0.0,2000000.0,-25.0,-500000.0,,0.125,,0.0,mercado+progresion,7.81
Suleiman Camara,2024-25,Racing Santander,,22.0,Mediapunta,traspaso,traspaso,579.0,1.0,1.19,500000.0,,,0.21444444444444444,,0.33599999999999997,,desarrollo+rendimiento,25.5
Unai Vencedor,2024-25,Racing Santander,,23.0,Centrocampista,cesion,cesion,0.0,0.0,0.0,2200000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Víctor Meseguer,2024-25,Racing Santander,,25.0,Centrocampista,cesion,cesion,0.0,0.0,0.0,2000000.0,-25.0,-500000.0,,0.125,,0.0,mercado+progresion,7.81
Aarón Escandell,2024-25,Real Oviedo,Luis Carrión,28.0,Portero,libre,libre,4520.0,0.0,0.0,1000000.0,,,1.0,,0.0,,desarrollo+rendimiento,66.67
Alberto Del Moral,2024-25,Real Oviedo,Luis Carrión,23.0,Centrocampista,libre,libre,0.0,0.0,0.0,800000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Carlos Dotor,2024-25,Real Oviedo,Luis Carrión,23.0,Centrocampista,cesion,cesion,0.0,0.0,0.0,2000000.0,-40.0,-800000.0,,0.05,,0.0,mercado+progresion,3.12
Nacho Vidal,2024-25,Real Oviedo,Luis Carrión,29.0,Lateral,traspaso,traspaso,2112.0,6.0,2.55,1500000.0,,,0.7822222222222223,,0.4,,desarrollo+rendimiento,65.48
Yayo González,2024-25,Real Oviedo,Luis Carrión,19.0,Centrocampista,otro,otro,0.0,0.0,0.0,250000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Álvaro Lemos,2024-25,Real Oviedo,Luis Carrión,31.0,Lateral,libre,libre,564.0,0.0,0.12,700000.0,,,0.2088888888888889,,0.016,,desarrollo+rendimiento,14.46
Adrián Liso,2024-25,Real Zaragoza,Víctor Fernández,19.0,Extremo,otro,otro,0.0,0.0,0.0,600000.0,233.33,1400000.0,,1.0,,1.0,mercado+progresion,100.0
Adu Ares,2024-25,Real Zaragoza,Víctor Fernández,22.0,Extremo,cesion,cesion,0.0,0.0,0.0,2000000.0,-20.0,-400000.0,,0.15,,0.0,mercado+progresion,9.38
Ager Aketxe,2024-25,Real Zaragoza,Víctor Fernández,30.0,Extremo,libre,libre,0.0,0.0,0.0,1800000.0,-55.56,-1000000.0,,0.0,,0.0,mercado+progresion,0.0
Alberto Marí,2024-25,Real Zaragoza,Víctor Fernández,23.0,Delantero,cesion,cesion,0.0,0.0,0.0,1500000.0,-33.33,-500000.0,,0.08335000000000001,,0.0,mercado+progresion,5.21
Alberto Vaquero,2024-25,Real Zaragoza,Víctor Fernández,20.0,Centrocampista,otro,otro,0.0,0.0,0.0,150000.0,33.33,50000.0,,0.41664999999999996,,0.7,mercado+progresion,52.29
Bernardo Vital,2024-25,Real Zaragoza,Víctor Fernández,23.0,Central,traspaso,traspaso,0.0,0.0,0.0,2500000.0,-52.0,-1300000.0,,0.0,,0.0,mercado+progresion,0.0
Dani Gómez,2024-25,Real Zaragoza,Víctor Fernández,26.0,Delantero,libre,libre,739.0,4.0,4.78,1000000.0,,,0.2737037037037037,,0.988,,desarrollo+rendimiento,51.18
Dani Tasende,2024-25,Real Zaragoza,Víctor Fernández,24.0,Lateral,libre,libre,2598.0,2.0,1.01,700000.0,,,0.9622222222222222,,0.10800000000000001,,desarrollo+rendimiento,67.75
Gori Gracia,2024-25,Real Zaragoza,Víctor Fernández,22.0,Centrocampista,libre,libre,0.0,0.0,0.0,50000.0,100.0,50000.0,,0.75,,0.85,mercado+progresion,78.75
Iván Calero,2024-25,Real Zaragoza,Víctor Fernández,29.0,Lateral,traspaso,traspaso,0.0,0.0,0.0,700000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Joan Femenías,2024-25,Real Zaragoza,Víctor Fernández,27.0,Portero,libre,libre,0.0,0.0,0.0,600000.0,-16.67,-100000.0,,0.16665,,0.0,mercado+progresion,10.42
Juan Sebastián,2024-25,Real Zaragoza,Víctor Fernández,22.0,Lateral,otro,otro,0.0,0.0,0.0,200000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Kervin Arriaga,2024-25,Real Zaragoza,Víctor Fernández,27.0,Centrocampista,cesion,cesion,0.0,0.0,0.0,1500000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Mario Soberón,2024-25,Real Zaragoza,Víctor Fernández,27.0,Delantero,libre,libre,1607.0,10.0,6.61,900000.0,,,0.5951851851851852,,0.8959999999999999,,desarrollo+rendimiento,69.55
Pau Sans,2024-25,Real Zaragoza,Víctor Fernández,19.0,Extremo,otro,otro,0.0,0.0,0.0,200000.0,650.0,1300000.0,,1.0,,1.0,mercado+progresion,100.0
Raúl Guti,2024-25,Real Zaragoza,Víctor Fernández,28.0,Centrocampista,libre,libre,1498.0,2.0,1.71,1500000.0,,,0.5548148148148148,,0.224,,desarrollo+rendimiento,44.45
Samed Bazdar,2024-25,Real Zaragoza,Víctor Fernández,20.0,Delantero,traspaso,traspaso,0.0,0.0,0.0,4000000.0,-62.5,-2500000.0,,0.0,,0.0,mercado+progresion,0.0
Sebastian Kosa,2024-25,Real Zaragoza,Víctor Fernández,20.0,Central,traspaso,traspaso,0.0,0.0,0.0,1200000.0,-58.33,-700000.0,,0.0,,0.0,mercado+progresion,0.0
Ander Madariaga,2024-25,SD Eibar,Gaizka Garitano,22.0,Mediapunta,otro,sub23_wyscout,1542.0,3.0,2.8,0.0,,,0.5711111111111111,,0.344,,desarrollo+rendimiento,49.54
Antonio Puertas,2024-25,SD Eibar,Gaizka Garitano,32.0,Extremo,libre,libre,0.0,0.0,0.0,2000000.0,-50.0,-1000000.0,,0.0,,0.0,mercado+progresion,0.0
Aritz Arambarri,2024-25,SD Eibar,Gaizka Garitano,26.0,Central,libre,libre,2598.0,0.0,0.43,500000.0,,,0.9622222222222222,,0.008,,desarrollo+rendimiento,64.41
Arnau Comas,2024-25,SD Eibar,Gaizka Garitano,24.0,Central,cesion,cesion,0.0,0.0,0.0,500000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Daniel Fuzato,2024-25,SD Eibar,Gaizka Garitano,27.0,Portero,libre,libre,0.0,0.0,0.0,900000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Hodei Arrillaga,2024-25,SD Eibar,Gaizka Garitano,20.0,Lateral,otro,sub23_wyscout,1737.0,0.0,0.21,0.0,,,0.6433333333333333,,0.008,,desarrollo+rendimiento,43.16
Iván Gil,2024-25,SD Eibar,Gaizka Garitano,24.0,Mediapunta,cesion,cesion,0.0,0.0,0.0,800000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Javi Martínez,2024-25,SD Eibar,Gaizka Garitano,25.0,Mediapunta,libre,libre,666.0,0.0,0.7,1000000.0,,,0.24666666666666667,,0.072,,desarrollo+rendimiento,18.84
Jon Guruzeta,2024-25,SD Eibar,Gaizka Garitano,24.0,Mediapunta,libre,libre,1540.0,3.0,3.92,250000.0,,,0.5703703703703704,,0.4,,desarrollo+rendimiento,51.36
Jorge Pascual,2024-25,SD Eibar,Gaizka Garitano,21.0,Delantero,cesion,cesion,0.0,0.0,0.0,1000000.0,20.0,200000.0,,0.35,,0.7,mercado+progresion,48.12
Kento Hashimoto,2024-25,SD Eibar,Gaizka Garitano,31.0,Centrocampista,libre,libre,0.0,0.0,0.0,1000000.0,-20.0,-200000.0,,0.15,,0.0,mercado+progresion,9.38
Martín Merquelanz,2024-25,SD Eibar,Gaizka Garitano,29.0,Extremo,libre,libre,0.0,0.0,0.0,600000.0,-16.67,-100000.0,,0.16665,,0.0,mercado+progresion,10.42
Slavy,2024-25,SD Eibar,Gaizka Garitano,22.0,Delantero,libre,libre,0.0,0.0,0.0,300000.0,33.33,100000.0,,0.41664999999999996,,0.7,mercado+progresion,52.29
Toni Villa,2024-25,SD Eibar,Gaizka Garitano,29.0,Mediapunta,libre,libre,564.0,0.0,0.73,1500000.0,,,0.2088888888888889,,0.096,,desarrollo+rendimiento,17.13
Xeber Alkain,2024-25,SD Eibar,Gaizka Garitano,27.0,Extremo,libre,libre,0.0,0.0,0.0,1500000.0,-46.67,-700000.0,,0.01664999999999999,,0.0,mercado+progresion,1.04
Álex Domínguez,2024-25,SD Eibar,Gaizka Garitano,26.0,Portero,cesion,cesion,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Álvaro Carrillo,2024-25,SD Eibar,Gaizka Garitano,22.0,Central,libre,libre,0.0,0.0,0.0,300000.0,33.33,100000.0,,0.41664999999999996,,0.7,mercado+progresion,52.29
Dani Jiménez,2024-25,SD Huesca,,34.0,Portero,libre,libre,3142.0,0.0,0.0,300000.0,,,1.0,,0.0,,desarrollo+rendimiento,66.67
Diego González,2024-25,SD Huesca,,25.0,Central,libre,libre,0.0,0.0,0.0,300000.0,66.67,200000.0,,0.58335,,0.75001,mercado+progresion,64.58
Hugo Anglada,2024-25,SD Huesca,,20.0,Central,otro,otro,0.0,0.0,0.0,150000.0,-33.33,-50000.0,,0.08335000000000001,,0.0,mercado+progresion,5.21
Iker Unzueta,2024-25,SD Huesca,,26.0,Delantero,libre,libre,0.0,0.0,0.0,300000.0,66.67,200000.0,,0.58335,,0.75001,mercado+progresion,64.58
Javi Hernández,2024-25,SD Huesca,,20.0,Mediapunta,cesion,cesion,0.0,0.0,0.0,500000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Javi Pérez,2024-25,SD Huesca,,28.0,Centrocampista,libre,libre,0.0,0.0,0.0,300000.0,66.67,200000.0,,0.58335,,0.75001,mercado+progresion,64.58
Jordi Martín,2024-25,SD Huesca,,23.0,Centrocampista,libre,libre,1300.0,2.0,0.29,600000.0,,,0.48148148148148145,,0.184,,desarrollo+rendimiento,38.23
Moi Delgado,2024-25,SD Huesca,,30.0,Lateral,libre,libre,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Sergi Enrich,2024-25,SD Huesca,,34.0,Delantero,cesion,cesion,2343.0,7.0,6.62,300000.0,-16.67,-50000.0,0.8677777777777778,0.16665,0.524,0.0,desarrollo+mercado+progresion+rendimiento,49.36
Toni Abad,2024-25,SD Huesca,,27.0,Lateral,libre,libre,2023.0,0.0,0.13,600000.0,,,0.7492592592592593,,0.008,,desarrollo+rendimiento,50.22
Ángel Pérez,2024-25,SD Huesca,,22.0,Extremo,otro,otro,0.0,0.0,0.0,150000.0,300.0,450000.0,,1.0,,1.0,mercado+progresion,100.0
Carlos Dotor,2024-25,Sporting Gijón,Rubén Albés,23.0,Centrocampista,cesion,cesion,0.0,0.0,0.0,1200000.0,-16.67,-200000.0,,0.16665,,0.0,mercado+progresion,10.42
César Gelabert,2024-25,Sporting Gijón,Rubén Albés,23.0,Centrocampista,cesion,cesion,2679.0,6.0,4.62,1500000.0,33.33,500000.0,0.9922222222222222,0.41664999999999996,0.368,0.7,desarrollo+mercado+progresion+rendimiento,67.97
Eric Curbelo,2024-25,Sporting Gijón,Rubén Albés,30.0,Central,libre,libre,628.0,0.0,0.42,800000.0,,,0.2325925925925926,,0.048,,desarrollo+rendimiento,17.11
Jesús Bernal,2024-25,Sporting Gijón,Rubén Albés,27.0,Centrocampista,libre,libre,701.0,0.0,0.11,1200000.0,,,0.25962962962962965,,0.008,,desarrollo+rendimiento,17.58
Jonathan Dubasin,2024-25,Sporting Gijón,Rubén Albés,24.0,Extremo,cesion,cesion,0.0,0.0,0.0,1500000.0,66.67,1000000.0,,0.58335,,0.75001,mercado+progresion,64.58
Jordy Caicedo,2024-25,Sporting Gijón,Rubén Albés,26.0,Delantero,cesion,cesion,0.0,0.0,0.0,3000000.0,-73.33,-2200000.0,,0.0,,0.0,mercado+progresion,0.0
Kevin Vázquez,2024-25,Sporting Gijón,Rubén Albés,31.0,Lateral,libre,libre,878.0,0.0,0.1,800000.0,,,0.3251851851851852,,0.008,,desarrollo+rendimiento,21.95
Lander Olaetxea,2024-25,Sporting Gijón,Rubén Albés,31.0,Centrocampista,libre,libre,0.0,0.0,0.0,600000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Nico Serrano,2024-25,Sporting Gijón,Rubén Albés,21.0,Extremo,cesion,cesion,0.0,0.0,0.0,1200000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Nikola Maras,2024-25,Sporting Gijón,Rubén Albés,28.0,Central,cesion,cesion,0.0,0.0,0.0,1200000.0,-16.67,-200000.0,,0.16665,,0.0,mercado+progresion,10.42
Bruno Langa,2024-25,UD Almería,Rubén Albés,26.0,Lateral,traspaso,traspaso,0.0,0.0,0.0,1500000.0,-20.0,-300000.0,,0.15,,0.0,mercado+progresion,9.38
Iddrisu Baba,2024-25,UD Almería,Rubén Albés,28.0,Centrocampista,libre,libre,0.0,0.0,0.0,2200000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Luís Maximiano,2024-25,UD Almería,Rubén Albés,25.0,Portero,traspaso,traspaso,0.0,0.0,0.0,5000000.0,-40.0,-2000000.0,,0.05,,0.0,mercado+progresion,3.12
Marcos Peña,2024-25,UD Almería,Rubén Albés,19.0,Centrocampista,otro,otro,0.0,0.0,0.0,1000000.0,-50.0,-500000.0,,0.0,,0.0,mercado+progresion,0.0
Nico Melamed,2024-25,UD Almería,Rubén Albés,23.0,Mediapunta,libre,libre,2601.0,7.0,6.68,4000000.0,,,0.9633333333333334,,0.472,,desarrollo+rendimiento,79.96
Rubén Quintanilla,2024-25,UD Almería,Rubén Albés,22.0,Centrocampista,otro,otro,0.0,0.0,0.0,50000.0,300.0,150000.0,,1.0,,1.0,mercado+progresion,100.0
Diego González,2025-26,AD Ceuta FC,,26.0,Central,libre,libre,3202.0,0.0,2.35,500000.0,,,1.0,,0.05600000000000001,,desarrollo+rendimiento,68.53
Efe Aghama,2025-26,AD Ceuta FC,,21.0,Extremo,libre,libre,0.0,0.0,0.0,25000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Iomar Vidal,2025-26,AD Ceuta FC,,26.0,Delantero,libre,libre,0.0,0.0,0.0,200000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
José Campaña,2025-26,AD Ceuta FC,,32.0,Centrocampista,otro,otro,490.0,1.0,0.32,750000.0,,,0.1814814814814815,,0.264,,desarrollo+rendimiento,20.9
José Matos,2025-26,AD Ceuta FC,,30.0,Lateral,libre,libre,2993.0,4.0,2.86,1000000.0,,,1.0,,0.21599999999999997,,desarrollo+rendimiento,73.87
Juanto Ortuño,2025-26,AD Ceuta FC,,33.0,Delantero,libre,libre,240.0,0.0,0.73,350000.0,-14.29,-50000.0,0.08888888888888889,0.17855000000000001,0.21600000000000003,0.0,desarrollo+mercado+progresion+rendimiento,12.34
Konrad De La Fuente,2025-26,AD Ceuta FC,,24.0,Extremo,cesion,cesion,1513.0,3.0,4.12,800000.0,,,0.5603703703703704,,0.41600000000000004,,desarrollo+rendimiento,51.22
Manu Sánchez,2025-26,AD Ceuta FC,,29.0,Lateral,libre,libre,147.0,1.0,0.29,300000.0,,,0.05444444444444444,,0.744,,desarrollo+rendimiento,28.43
Manu Vallejo,2025-26,AD Ceuta FC,,28.0,Delantero,libre,libre,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Marc Domènech,2025-26,AD Ceuta FC,,19.0,Delantero,cesion,cesion,216.0,1.0,0.19,1000000.0,,,0.08,,0.5680000000000001,,desarrollo+rendimiento,24.27
Marcos Fernández,2025-26,AD Ceuta FC,,22.0,Delantero,cesion,cesion,3081.0,12.0,11.2,400000.0,,,1.0,,0.6839999999999999,,desarrollo+rendimiento,89.47
Marino Illescas,2025-26,AD Ceuta FC,,25.0,Centrocampista,libre,libre,2121.0,0.0,0.59,300000.0,,,0.7855555555555556,,0.024,,desarrollo+rendimiento,53.17
Salvi Sánchez,2025-26,AD Ceuta FC,,34.0,Extremo,otro,otro,646.0,0.0,0.77,600000.0,,,0.23925925925925925,,0.08800000000000001,,desarrollo+rendimiento,18.88
Samuel Obeng,2025-26,AD Ceuta FC,,28.0,Delantero,libre,libre,0.0,0.0,0.0,550000.0,-9.09,-50000.0,,0.20454999999999998,,0.0,mercado+progresion,12.78
Antonio David,2025-26,Albacete Balompié,,19.0,Centrocampista,otro,otro,0.0,0.0,0.0,100000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Antonio Puertas,2025-26,Albacete Balompié,,33.0,Extremo,libre,libre,2003.0,8.0,6.69,1000000.0,,,0.7418518518518519,,0.6719999999999999,,desarrollo+rendimiento,71.86
Carlos Neva,2025-26,Albacete Balompié,,29.0,Lateral,libre,libre,2863.0,0.0,0.52,1500000.0,,,1.0,,0.016,,desarrollo+rendimiento,67.2
Dani Bernabéu,2025-26,Albacete Balompié,,18.0,Lateral,otro,sub23_wyscout,280.0,0.0,0.01,0.0,,,0.1037037037037037,,0.0,,desarrollo+rendimiento,6.91
Diego Mariño,2025-26,Albacete Balompié,,35.0,Portero,libre,libre,1890.0,0.0,0.0,250000.0,,,0.7,,0.0,,desarrollo+rendimiento,46.67
Fran Gámez,2025-26,Albacete Balompié,,33.0,Lateral,libre,libre,2542.0,0.0,0.54,300000.0,,,0.9414814814814815,,0.016,,desarrollo+rendimiento,63.3
Jefté Betancor,2025-26,Albacete Balompié,,32.0,Delantero,cesion,cesion,2137.0,13.0,13.9,750000.0,,,0.7914814814814815,,1.0,,desarrollo+rendimiento,86.1
Jesús Vallejo,2025-26,Albacete Balompié,,28.0,Central,libre,libre,2621.0,0.0,0.19,1000000.0,,,0.9707407407407408,,0.008,,desarrollo+rendimiento,64.98
Lluís López,2025-26,Albacete Balompié,,28.0,Central,libre,libre,1223.0,2.0,1.21,700000.0,,,0.45296296296296296,,0.252,,desarrollo+rendimiento,38.6
Lorenzo Aguado,2025-26,Albacete Balompié,,22.0,Lateral,libre,libre,1654.0,0.0,1.12,100000.0,,,0.6125925925925926,,0.048,,desarrollo+rendimiento,42.44
Samuel Obeng,2025-26,Albacete Balompié,,28.0,Delantero,libre,libre,1028.0,4.0,2.92,500000.0,,,0.38074074074074077,,0.628,,desarrollo+rendimiento,46.32
Victor Valverde,2025-26,Albacete Balompié,,23.0,Extremo,traspaso,traspaso,1165.0,0.0,2.19,400000.0,,,0.43148148148148147,,0.136,,desarrollo+rendimiento,33.3
Víctor San Bartolomé,2025-26,Albacete Balompié,,26.0,Centrocampista,traspaso,traspaso,613.0,0.0,1.5,200000.0,,,0.22703703703703704,,0.17600000000000002,,desarrollo+rendimiento,21.0
Álex Rubio,2025-26,Albacete Balompié,,23.0,Delantero,traspaso,traspaso,1046.0,4.0,4.09,300000.0,,,0.3874074074074074,,0.688,,desarrollo+rendimiento,48.76
Aitor Buñuel,2025-26,Burgos CF,,27.0,Lateral,otro,otro,479.0,0.0,0.02,500000.0,,,0.1774074074074074,,0.0,,desarrollo+rendimiento,11.83
Brais Martínez,2025-26,Burgos CF,,23.0,Lateral,libre,libre,334.0,0.0,0.0,400000.0,,,0.1237037037037037,,0.0,,desarrollo+rendimiento,8.25
Iván Chapela,2025-26,Burgos CF,,26.0,Extremo,libre,libre,196.0,0.0,0.64,1000000.0,0.0,0.0,0.0725925925925926,0.25,0.23199999999999998,0.0,desarrollo+mercado+progresion+rendimiento,13.79
Mario González,2025-26,Burgos CF,,29.0,Delantero,libre,libre,728.0,4.0,2.99,1200000.0,,,0.2696296296296296,,0.8839999999999999,,desarrollo+rendimiento,47.44
Mateo Mejía,2025-26,Burgos CF,,22.0,Delantero,traspaso,traspaso,603.0,3.0,2.27,400000.0,,,0.22333333333333333,,0.812,,desarrollo+rendimiento,41.96
Oier Luengo,2025-26,Burgos CF,,28.0,Central,cesion,cesion,361.0,0.0,0.32,900000.0,,,0.1337037037037037,,0.064,,desarrollo+rendimiento,11.05
Sergio González,2025-26,Burgos CF,,28.0,Central,libre,libre,2257.0,0.0,1.09,600000.0,,,0.835925925925926,,0.032,,desarrollo+rendimiento,56.8
Víctor Mollejo,2025-26,Burgos CF,,24.0,Extremo,libre,libre,1035.0,0.0,0.92,300000.0,,,0.38333333333333336,,0.064,,desarrollo+rendimiento,27.69
Álex Lizancos,2025-26,Burgos CF,,21.0,Lateral,traspaso,traspaso,3368.0,1.0,1.27,200000.0,,,1.0,,0.06,,desarrollo+rendimiento,68.67
Beñat Gerenabarrena,2025-26,CD Castellón,,22.0,Centrocampista,cesion,cesion,2878.0,2.0,2.43,250000.0,,,1.0,,0.136,,desarrollo+rendimiento,71.2
Diego Barri,2025-26,CD Castellón,,29.0,Centrocampista,libre,libre,3223.0,4.0,5.2,250000.0,,,1.0,,0.252,,desarrollo+rendimiento,75.07
Lucas Alcázar,2025-26,CD Castellón,,22.0,Lateral,libre,libre,2800.0,1.0,2.57,300000.0,,,1.0,,0.1,,desarrollo+rendimiento,70.0
Pablo Santiago,2025-26,CD Castellón,,24.0,Extremo,libre,libre,1950.0,3.0,4.52,400000.0,,,0.7222222222222222,,0.336,,desarrollo+rendimiento,59.35
Raúl Sánchez,2025-26,CD Castellón,,28.0,Lateral,traspaso,traspaso,495.0,0.0,1.32,900000.0,0.0,0.0,0.18333333333333332,0.25,0.192,0.0,desarrollo+mercado+progresion+rendimiento,17.42
Ronaldo,2025-26,CD Castellón,,35.0,Centrocampista,libre,libre,915.0,1.0,0.39,175000.0,,,0.3388888888888889,,0.152,,desarrollo+rendimiento,27.66
Serpeta,2025-26,CD Castellón,,25.0,Extremo,libre,libre,0.0,0.0,0.0,200000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Álvaro García,2025-26,CD Castellón,,26.0,Delantero,traspaso,traspaso,289.0,1.0,1.02,400000.0,,,0.10703703703703704,,0.628,,desarrollo+rendimiento,28.07
Andrés Campos,2025-26,CD Leganés,,23.0,Centrocampista,libre,libre,76.0,0.0,0.03,50000.0,,,0.028148148148148148,,0.032,,desarrollo+rendimiento,2.94
Benjamin Pauwels,2025-26,CD Leganés,,20.0,Extremo,traspaso,traspaso,0.0,0.0,0.0,650000.0,53.85,350000.0,,0.51925,,0.7115499999999999,mercado+progresion,59.14
Carlos Guirao,2025-26,CD Leganés,,22.0,Centrocampista,otro,sub23_wyscout,719.0,0.0,1.55,300000.0,,,0.2662962962962963,,0.15200000000000002,,desarrollo+rendimiento,22.82
Dani Rodríguez,2025-26,CD Leganés,,37.0,Mediapunta,libre,libre,1285.0,0.0,1.23,100000.0,,,0.4759259259259259,,0.072,,desarrollo+rendimiento,34.13
Gonzalo Melero,2025-26,CD Leganés,,31.0,Centrocampista,traspaso,traspaso,1287.0,5.0,3.07,1000000.0,,,0.4766666666666667,,0.588,,desarrollo+rendimiento,51.38
Ignasi Miquel,2025-26,CD Leganés,,32.0,Central,libre,libre,2492.0,0.0,1.5,600000.0,66.67,400000.0,0.922962962962963,0.58335,0.04000000000000001,0.75001,desarrollo+mercado+progresion+rendimiento,63.55
Luis Asué,2025-26,CD Leganés,,24.0,Delantero,cesion,cesion,470.0,2.0,2.56,1500000.0,,,0.17407407407407408,,0.848,,desarrollo+rendimiento,39.87
Marvel,2025-26,CD Leganés,,22.0,Central,traspaso,traspaso,3346.0,0.0,1.34,500000.0,,,1.0,,0.032,,desarrollo+rendimiento,67.73
Rubén Peña,2025-26,CD Leganés,,33.0,Lateral,libre,libre,1827.0,1.0,0.57,1200000.0,,,0.6766666666666666,,0.08399999999999999,,desarrollo+rendimiento,47.91
Rubén Pulido,2025-26,CD Leganés,,24.0,Central,libre,libre,89.0,0.0,0.0,600000.0,,,0.032962962962962965,,0.0,,desarrollo+rendimiento,2.2
Álex Millán,2025-26,CD Leganés,,25.0,Delantero,libre,libre,1761.0,7.0,8.01,500000.0,,,0.6522222222222223,,0.76,,desarrollo+rendimiento,68.81
Óscar Plano,2025-26,CD Leganés,,34.0,Mediapunta,libre,libre,1488.0,3.0,2.8,500000.0,,,0.5511111111111111,,0.352,,desarrollo+rendimiento,48.47
Adrián Pica,2025-26,CD Mirandés,,23.0,Central,cesion,cesion,578.0,1.0,0.28,1200000.0,,,0.21407407407407408,,0.224,,desarrollo+rendimiento,21.74
Alberto Marí,2025-26,CD Mirandés,,24.0,Delantero,cesion,cesion,1026.0,1.0,2.76,1000000.0,,,0.38,,0.3,,desarrollo+rendimiento,35.33
Ali Houary,2025-26,CD Mirandés,,20.0,Centrocampista,cesion,cesion,848.0,0.0,1.03,300000.0,,,0.31407407407407406,,0.08800000000000001,,desarrollo+rendimiento,23.87
Carlos Fernández,2025-26,CD Mirandés,,29.0,Delantero,cesion,cesion,2753.0,15.0,10.48,1000000.0,,,1.0,,0.86,,desarrollo+rendimiento,95.33
Etienne Eto'o,2025-26,CD Mirandés,,23.0,Delantero,cesion,cesion,0.0,0.0,0.0,200000.0,50.0,100000.0,,0.5,,0.7,mercado+progresion,57.5
Fernando Medrano,2025-26,CD Mirandés,,25.0,Lateral,libre,libre,2814.0,2.0,1.62,400000.0,,,1.0,,0.112,,desarrollo+rendimiento,70.4
Gonzalo Petit,2025-26,CD Mirandés,,18.0,Delantero,cesion,cesion,0.0,0.0,0.0,1500000.0,166.67,2500000.0,,1.0,,1.0,mercado+progresion,100.0
Hugo Novoa,2025-26,CD Mirandés,,22.0,Lateral,cesion,cesion,1969.0,0.0,0.72,1500000.0,,,0.7292592592592593,,0.024,,desarrollo+rendimiento,49.42
Iker Córdoba,2025-26,CD Mirandés,,19.0,Central,cesion,cesion,1463.0,0.0,0.89,100000.0,,,0.5418518518518518,,0.04000000000000001,,desarrollo+rendimiento,37.46
Iker Varela,2025-26,CD Mirandés,,22.0,Delantero,cesion,cesion,797.0,1.0,0.84,300000.0,,,0.29518518518518516,,0.20400000000000001,,desarrollo+rendimiento,26.48
Ismael Barea,2025-26,CD Mirandés,,20.0,Centrocampista,cesion,cesion,0.0,0.0,0.0,300000.0,0.0,0.0,,0.25,,0.0,mercado+progresion,15.62
Javi Hernández,2025-26,CD Mirandés,,21.0,Extremo,cesion,cesion,2023.0,7.0,5.71,500000.0,,,0.7492592592592593,,0.5720000000000001,,desarrollo+rendimiento,69.02
Jorge Cabello,2025-26,CD Mirandés,,21.0,Central,cesion,cesion,2078.0,0.0,0.45,900000.0,,,0.7696296296296297,,0.016,,desarrollo+rendimiento,51.84
Juanpa Palomares,2025-26,CD Mirandés,,24.0,Portero,libre,libre,2539.0,0.0,0.0,250000.0,,,0.9403703703703704,,0.0,,desarrollo+rendimiento,62.69
Marino Illescas,2025-26,CD Mirandés,,24.0,Mediapunta,libre,libre,0.0,0.0,0.0,250000.0,20.0,50000.0,,0.35,,0.7,mercado+progresion,48.12
Martín Pascual,2025-26,CD Mirandés,,26.0,Central,libre,libre,1278.0,0.0,1.53,400000.0,,,0.47333333333333333,,0.08800000000000001,,desarrollo+rendimiento,34.49
