jugador,edad,valor_mercado,partidos,minutos,goles,xg,goles_por_90,xg_por_90,posicion_normalizada,tipo_operacion,origen_desarrollo,club,entrenador,ranking_destino_base,score_evidencia_base,nivel_evidencia,razones_base,minutos_sub23_destino,jugadores_sub23_destino,goles_sub23_destino,xg_sub23_destino,vencimiento_contrato,equipo_actual,club_pos_jugadores_sub23,club_pos_minutos_sub23,club_pos_goles_sub23,club_pos_xg_sub23,club_pos_pct_minutos,club_total_jugadores_sub23,club_total_minutos_sub23,club_total_goles_sub23,coach_total_jugadores_sub23,coach_total_minutos_sub23,minutos_sub23_delanteros,minutos_sub23_extremos,minutos_sub23_mediocentros,minutos_sub23_centrales,minutos_sub23_laterales,minutos_sub23_porteros,coach_pos_minutos_sub23,demand_total_altas,demand_cesiones,demand_traspasos,demand_sub23,demand_recent,demand_score,rf_revalorizacion_esperada,rf_prob_revalorizacion_positiva,prob_tipo_cesion,prob_tipo_libre,prob_tipo_otro,prob_tipo_traspaso,tipo_operacion_mas_parecida,rf_revalorizacion_score,score_destino_rf,ranking_destino_rf,razonamiento_rf
R. Gomez,19.0,0.0,3.0,159.0,0.0,0.02,0.0,0.01,Centrocampista,cesion,Betis Deportivo,Málaga CF,José Alberto,9,31.79,Alta,7438 min Sub23 en Mediocentro; 3 jugadores Sub23 usados; entrenador principal: José Alberto; 6 goles Sub23; xG Sub23 4.39,7438.0,3,6.0,4.39,,Real Betis B,0.0,0.0,0.0,0.0,0.0,11,22860.0,61.0,6.0,5171.0,0.0,1690.0,3481.0,0.0,0.0,0.0,3481.0,14.0,3.0,0.0,7.0,6.0,84.83,-28164.542120142647,0.5833794359596309,0.2991267789247716,0.20615108409363445,0.4454067811555488,0.0493153558260453,otro,4.49239105274921,40.88,10,encaje historico 31.8/100; demanda club-posicion 84.8/100; revalorizacion esperada -€28k; prob. revalorizacion positiva 58%; se parece a historicos de otro; entrenador: José Alberto
R. Gomez,19.0,0.0,3.0,159.0,0.0,0.02,0.0,0.01,Centrocampista,cesion,Betis Deportivo,Deportivo de La Coruña,Óscar Gilsanz,6,43.3,Alta,10010 min Sub23 en Mediocentro; 3 jugadores Sub23 usados; entrenador principal: Óscar Gilsanz; 12 goles Sub23; xG Sub23 11.33,10010.0,3,12.0,11.33,,Real Betis B,0.0,0.0,0.0,0.0,0.0,7,25320.0,47.0,7.0,21893.0,3258.0,6125.0,6583.0,5927.0,0.0,0.0,6583.0,6.0,1.0,2.0,2.0,6.0,54.15,-49955.78973478896,0.5890695833673414,0.13258402439881742,0.11975804828458737,0.4051790490038797,0.34247887831271584,otro,2.384386088716916,38.36,11,encaje historico 43.3/100; demanda club-posicion 54.1/100; revalorizacion esperada -€50k; prob. revalorizacion positiva 59%; se parece a historicos de otro; entrenador: Óscar Gilsanz
R. Gomez,19.0,0.0,3.0,159.0,0.0,0.02,0.0,0.01,Centrocampista,cesion,Betis Deportivo,Cultural Leonesa,,11,25.33,Alta,5252 min Sub23 en Mediocentro; 4 jugadores Sub23 usados; entrenador principal: nan; 1 goles Sub23; xG Sub23 4.15,5252.0,4,1.0,4.15,,Real Betis B,0.0,0.0,0.0,0.0,0.0,11,20330.0,10.0,0.0,0.0,,,,,,,0.0,6.0,2.0,0.0,5.0,5.0,64.42,56109.569663788665,0.48735599790894085,0.27524103907622927,0.1793154494440131,0.5090031246196001,0.036440386860157645,otro,12.644757962688665,34.66,12,encaje historico 25.3/100; demanda club-posicion 64.4/100; revalorizacion esperada €56k; prob. revalorizacion positiva 49%; se parece a historicos de otro
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,CD Mirandés,Míchel Alonso,10,28.38,Media,3362 min Sub23 en Delantero; 5 jugadores Sub23 usados; entrenador principal: Míchel Alonso; entrenador con 1106 min Sub23 en posicion; 10 goles Sub23; xG Sub23 10.73,3362.0,5,10.0,10.73,,Real Betis B,5.0,3362.0,10.0,10.73,10.21,23,32942.0,28.0,8.0,7335.0,1106.0,14.0,4573.0,1642.0,0.0,0.0,1106.0,24.0,19.0,0.0,16.0,13.0,97.95,1563365.2563817333,0.7606971620429459,0.632189842062557,0.16414704315518067,0.09573394235477996,0.10792917242748214,cesion,100.0,69.74,1,encaje historico 28.4/100; demanda club-posicion 98.0/100; revalorizacion esperada €1.6M; prob. revalorizacion positiva 76%; se parece a historicos de cesion; entrenador: Míchel Alonso
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,Racing Santander,,9,30.73,Media,3037 min Sub23 en Delantero; 3 jugadores Sub23 usados; entrenador principal: nan; 15 goles Sub23; xG Sub23 13.06,3037.0,3,15.0,13.06,,Real Betis B,3.0,3037.0,15.0,13.06,9.41,19,32268.0,37.0,0.0,0.0,,,,,,,0.0,15.0,7.0,2.0,8.0,7.0,90.55,1196187.0777884552,0.30276181783940276,0.3260070469363292,0.17061834234099804,0.1955773579220604,0.3077972528006126,cesion,100.0,59.92,2,encaje historico 30.7/100; demanda club-posicion 90.5/100; revalorizacion esperada €1.2M; prob. revalorizacion positiva 30%; se parece a historicos de cesion
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,Málaga CF,,1,65.05,Alta,10966 min Sub23 en Delantero; 6 jugadores Sub23 usados; entrenador principal: nan; 47 goles Sub23; xG Sub23 40.65,10966.0,6,47.0,40.65,,Real Betis B,6.0,10966.0,47.0,40.65,47.97,11,22860.0,61.0,0.0,0.0,,,,,,,0.0,17.0,4.0,1.0,10.0,10.0,94.39,351786.8788104476,0.232904420507269,0.22941818476989978,0.20220298191793992,0.17647468705340463,0.391904146258756,traspaso,41.24749087890517,56.62,3,encaje historico 65.0/100; demanda club-posicion 94.4/100; revalorizacion esperada €352k; prob. revalorizacion positiva 23%; se parece a historicos de traspaso
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,Real Valladolid CF,Diego Cocca,5,36.27,Media,2905 min Sub23 en Delantero; 7 jugadores Sub23 usados; entrenador principal: Diego Cocca; entrenador con 2890 min Sub23 en posicion; 9 goles Sub23; xG Sub23 9.19,2905.0,7,9.0,9.19,,Real Betis B,7.0,2905.0,9.0,9.19,13.16,20,22067.0,18.0,17.0,17745.0,2890.0,2705.0,3181.0,4971.0,2838.0,1160.0,2890.0,14.0,1.0,2.0,8.0,8.0,79.19,630256.9676311266,0.4454944214698485,0.18944889453580102,0.2296298231588461,0.1869700960769341,0.39395118622841885,traspaso,68.18566073265696,54.49,4,encaje historico 36.3/100; demanda club-posicion 79.2/100; revalorizacion esperada €630k; prob. revalorizacion positiva 45%; se parece a historicos de traspaso; entrenador: Diego Cocca
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,Granada CF,Fran Escribá,2,53.99,Alta,9496 min Sub23 en Delantero; 3 jugadores Sub23 usados; entrenador principal: Fran Escribá; entrenador con 2150 min Sub23 en posicion; 26 goles Sub23; xG Sub23 27.50,9496.0,3,26.0,27.5,,Real Betis B,3.0,9496.0,26.0,27.5,34.9,14,27211.0,44.0,5.0,8192.0,2150.0,1892.0,0.0,4150.0,0.0,0.0,2150.0,11.0,6.0,2.0,6.0,8.0,87.44,283843.85031683015,0.2409390496299672,0.23643574042061438,0.2052453317003201,0.17072215715498013,0.3875967707240856,traspaso,34.674932764349606,49.87,5,encaje historico 54.0/100; demanda club-posicion 87.4/100; revalorizacion esperada €284k; prob. revalorizacion positiva 24%; se parece a historicos de traspaso; entrenador: Fran Escribá
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,CD Leganés,Borja Jiménez,3,45.72,Media,5456 min Sub23 en Delantero; 2 jugadores Sub23 usados; entrenador principal: Borja Jiménez; entrenador con 5456 min Sub23 en posicion; 25 goles Sub23; xG Sub23 25.33,5456.0,2,25.0,25.33,,Real Betis B,2.0,5456.0,25.0,25.33,21.84,10,24980.0,35.0,6.0,12857.0,5456.0,2160.0,0.0,5204.0,37.0,0.0,5456.0,12.0,7.0,0.0,4.0,2.0,71.6,567747.9563277372,0.18472934779199876,0.26137542877696374,0.2911299941336477,0.2538626910068386,0.19363188608255005,libre,62.13876940938407,49.55,6,encaje historico 45.7/100; demanda club-posicion 71.6/100; revalorizacion esperada €568k; prob. revalorizacion positiva 18%; se parece a historicos de libre; entrenador: Borja Jiménez
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,Burgos CF,Julián Calero,7,32.92,Media,3451 min Sub23 en Delantero; 2 jugadores Sub23 usados; entrenador principal: Julián Calero; entrenador con 4592 min Sub23 en posicion; 10 goles Sub23; xG Sub23 9.83,3451.0,2,10.0,9.83,,Real Betis B,2.0,3451.0,10.0,9.83,18.23,10,18932.0,28.0,9.0,19860.0,4592.0,5701.0,3552.0,0.0,0.0,6015.0,4592.0,9.0,3.0,2.0,4.0,3.0,67.28,489187.7970475957,0.5460238743823888,0.18431721566820142,0.27145851818824845,0.19703232928383727,0.34719193685971267,traspaso,54.53914920102116,49.53,7,encaje historico 32.9/100; demanda club-posicion 67.3/100; revalorizacion esperada €489k; prob. revalorizacion positiva 55%; se parece a historicos de traspaso; entrenador: Julián Calero
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,Levante UD,Julián Calero,11,26.53,Baja,1744 min Sub23 en Delantero; 2 jugadores Sub23 usados; entrenador principal: Julián Calero; entrenador con 4592 min Sub23 en posicion; 8 goles Sub23; xG Sub23 10.74,1744.0,2,8.0,10.74,,Real Betis B,2.0,1744.0,8.0,10.74,12.76,7,13663.0,20.0,9.0,19860.0,4592.0,5701.0,3552.0,0.0,0.0,6015.0,4592.0,8.0,2.0,3.0,5.0,3.0,62.77,523000.4275121046,0.6222180860005213,0.16873601155843998,0.2538972592320697,0.20111963696534482,0.37624709224414565,traspaso,57.8100584269008,48.74,8,encaje historico 26.5/100; demanda club-posicion 62.8/100; revalorizacion esperada €523k; prob. revalorizacion positiva 62%; se parece a historicos de traspaso; entrenador: Julián Calero
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,AD Ceuta FC,,8,32.59,Media,3297 min Sub23 en Delantero; 2 jugadores Sub23 usados; entrenador principal: nan; 13 goles Sub23; xG Sub23 11.39,3297.0,2,13.0,11.39,,Real Betis B,2.0,3297.0,13.0,11.39,100.0,2,3297.0,13.0,0.0,0.0,,,,,,,0.0,6.0,2.0,0.0,2.0,6.0,61.5,606972.4884737991,0.4063436337488682,0.28709637256834236,0.3191837287870763,0.24112593833183593,0.15259396031274564,libre,65.9332060537627,48.32,9,encaje historico 32.6/100; demanda club-posicion 61.5/100; revalorizacion esperada €607k; prob. revalorizacion positiva 41%; se parece a historicos de libre
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,Cádiz CF,Pako Ayestarán,4,41.54,Alta,5071 min Sub23 en Delantero; 3 jugadores Sub23 usados; entrenador principal: Pako Ayestarán; entrenador con 5058 min Sub23 en posicion; 8 goles Sub23; xG Sub23 14.52,5071.0,3,8.0,14.52,,Real Betis B,3.0,5071.0,8.0,14.52,16.33,18,31056.0,29.0,18.0,31043.0,5058.0,6199.0,4557.0,5706.0,5952.0,3571.0,5058.0,6.0,2.0,0.0,4.0,6.0,63.06,298856.8902272217,0.32748700668769776,0.21333154381651936,0.24802141914309483,0.25689705772169924,0.2817499793186868,traspaso,36.12723890193163,42.73,10,encaje historico 41.5/100; demanda club-posicion 63.1/100; revalorizacion esperada €299k; prob. revalorizacion positiva 33%; se parece a historicos de traspaso; entrenador: Pako Ayestarán
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,Deportivo de La Coruña,Óscar Gilsanz,12,26.22,Media,3258 min Sub23 en Delantero; 1 jugadores Sub23 usados; entrenador principal: Óscar Gilsanz; entrenador con 3258 min Sub23 en posicion; 11 goles Sub23; xG Sub23 13.44,3258.0,1,11.0,13.44,,Real Betis B,1.0,3258.0,11.0,13.44,12.87,7,25320.0,47.0,7.0,21893.0,3258.0,6125.0,6583.0,5927.0,0.0,0.0,3258.0,6.0,2.0,2.0,2.0,6.0,55.38,413435.5630927033,0.3517814312409261,0.19566480470066588,0.20077195615311128,0.20788942560713658,0.39567381353908615,traspaso,47.21115733762179,39.09,11,encaje historico 26.2/100; demanda club-posicion 55.4/100; revalorizacion esperada €413k; prob. revalorizacion positiva 35%; se parece a historicos de traspaso; entrenador: Óscar Gilsanz
R. Marina,19.0,0.0,32.0,2339.0,7.0,9.73,0.27,0.37,Delantero,cesion,Betis Deportivo,Real Sociedad B,,6,34.44,Alta,5574 min Sub23 en Delantero; 3 jugadores Sub23 usados; entrenador principal: nan; 26 goles Sub23; xG Sub23 23.86,5574.0,3,26.0,23.86,,Real Betis B,3.0,5574.0,26.0,23.86,30.2,10,18458.0,34.0,0.0,0.0,,,,,,,0.0,2.0,0.0,0.0,2.0,1.0,27.21,335404.68862599734,0.2542456879817957,0.2524080043692372,0.2839439322245734,0.25241712086816753,0.21123094253802233,libre,39.66273819098053,32.5,12,encaje historico 34.4/100; demanda club-posicion 27.2/100; revalorizacion esperada €335k; prob. revalorizacion positiva 25%; se parece a historicos de libre
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,Sporting Gijón,David Gallego,2,69.3,Alta,7021 min Sub23 en Extremo; 3 jugadores Sub23 usados; entrenador principal: David Gallego; entrenador con 5714 min Sub23 en posicion; 16 goles Sub23; xG Sub23 12.85,7021.0,3,16.0,12.85,,Real Betis B,3.0,7021.0,16.0,12.85,23.75,17,29556.0,30.0,7.0,12364.0,796.0,5714.0,1834.0,1510.0,2510.0,0.0,5714.0,13.0,9.0,1.0,8.0,4.0,82.33,1009438.3661873849,0.5216233467049392,0.28427927286546995,0.1070536500328567,0.4597121635986869,0.1489549135029868,otro,100.0,76.15,1,encaje historico 69.3/100; demanda club-posicion 82.3/100; revalorizacion esperada €1.0M; prob. revalorizacion positiva 52%; se parece a historicos de otro; entrenador: David Gallego
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,CD Mirandés,Míchel Alonso,10,41.05,Media,3997 min Sub23 en Extremo; 5 jugadores Sub23 usados; entrenador principal: Míchel Alonso; entrenador con 14 min Sub23 en posicion; 8 goles Sub23; xG Sub23 7.75,3997.0,5,8.0,7.75,,Real Betis B,5.0,3997.0,8.0,7.75,12.13,23,32942.0,28.0,8.0,7335.0,1106.0,14.0,4573.0,1642.0,0.0,0.0,14.0,23.0,19.0,0.0,21.0,9.0,97.23,1342780.3897097153,0.7736728390824145,0.7234962573755815,0.09777411996791256,0.12619398358037628,0.05253563907612986,cesion,100.0,74.29,2,encaje historico 41.0/100; demanda club-posicion 97.2/100; revalorizacion esperada €1.3M; prob. revalorizacion positiva 77%; se parece a historicos de cesion; entrenador: Míchel Alonso
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,Cádiz CF,Pako Ayestarán,1,70.85,Alta,6199 min Sub23 en Extremo; 5 jugadores Sub23 usados; entrenador principal: Pako Ayestarán; entrenador con 6199 min Sub23 en posicion; 12 goles Sub23; xG Sub23 13.60,6199.0,5,12.0,13.6,,Real Betis B,5.0,6199.0,12.0,13.6,19.96,18,31056.0,29.0,18.0,31043.0,5058.0,6199.0,4557.0,5706.0,5952.0,3571.0,6199.0,11.0,1.0,2.0,9.0,11.0,79.71,900913.1475363505,0.40307926560237456,0.13667954647680433,0.11088068693742523,0.39789101667805776,0.35454874990771273,otro,94.36794184274612,72.39,3,encaje historico 70.8/100; demanda club-posicion 79.7/100; revalorizacion esperada €901k; prob. revalorizacion positiva 40%; se parece a historicos de otro; entrenador: Pako Ayestarán
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,FC Andorra,Ferran Costa,6,57.5,Alta,6013 min Sub23 en Extremo; 4 jugadores Sub23 usados; entrenador principal: Ferran Costa; entrenador con 1395 min Sub23 en posicion; 17 goles Sub23; xG Sub23 15.31,6013.0,4,17.0,15.31,,Real Betis B,4.0,6013.0,17.0,15.31,23.19,14,25927.0,34.0,3.0,2705.0,0.0,1395.0,1310.0,0.0,0.0,0.0,1395.0,18.0,9.0,1.0,11.0,7.0,93.85,1109598.5637074057,0.2658264615591579,0.31723765675309495,0.12498055686408198,0.47571129102910154,0.08207049535372145,otro,100.0,69.21,4,encaje historico 57.5/100; demanda club-posicion 93.8/100; revalorizacion esperada €1.1M; prob. revalorizacion positiva 27%; se parece a historicos de otro; entrenador: Ferran Costa
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,Real Valladolid CF,Diego Cocca,11,39.39,Media,3556 min Sub23 en Extremo; 3 jugadores Sub23 usados; entrenador principal: Diego Cocca; entrenador con 2705 min Sub23 en posicion; 6 goles Sub23; xG Sub23 6.35,3556.0,3,6.0,6.35,,Real Betis B,3.0,3556.0,6.0,6.35,16.11,20,22067.0,18.0,17.0,17745.0,2890.0,2705.0,3181.0,4971.0,2838.0,1160.0,2705.0,14.0,9.0,0.0,10.0,4.0,82.47,1174303.7970624284,0.6491291519324529,0.26658037543721314,0.14691490329462126,0.5371971029911851,0.04930761827698069,otro,100.0,68.26,5,encaje historico 39.4/100; demanda club-posicion 82.5/100; revalorizacion esperada €1.2M; prob. revalorizacion positiva 65%; se parece a historicos de otro; entrenador: Diego Cocca
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,Burgos CF,José Alberto,8,44.77,Media,4713 min Sub23 en Extremo; 2 jugadores Sub23 usados; entrenador principal: José Alberto; entrenador con 1690 min Sub23 en posicion; 14 goles Sub23; xG Sub23 12.61,4713.0,2,14.0,12.61,,Real Betis B,2.0,4713.0,14.0,12.61,24.89,10,18932.0,28.0,6.0,5171.0,0.0,1690.0,3481.0,0.0,0.0,0.0,1690.0,20.0,2.0,0.0,7.0,9.0,86.0,903202.3122921885,0.458846591706332,0.21615654168164825,0.23090210983842085,0.5115913851775016,0.041349963302429,otro,94.58938720255887,65.69,6,encaje historico 44.8/100; demanda club-posicion 86.0/100; revalorizacion esperada €903k; prob. revalorizacion positiva 46%; se parece a historicos de otro; entrenador: José Alberto
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,Deportivo de La Coruña,Óscar Gilsanz,3,66.27,Media,6125 min Sub23 en Extremo; 2 jugadores Sub23 usados; entrenador principal: Óscar Gilsanz; entrenador con 6125 min Sub23 en posicion; 21 goles Sub23; xG Sub23 22.43,6125.0,2,21.0,22.43,,Real Betis B,2.0,6125.0,21.0,22.43,24.19,7,25320.0,47.0,7.0,21893.0,3258.0,6125.0,6583.0,5927.0,0.0,0.0,6125.0,7.0,1.0,2.0,4.0,7.0,64.32,908179.421801517,0.2536538413428309,0.13583496415245777,0.0940340420100091,0.4601382516768515,0.3099927421606814,otro,95.07085442911387,64.9,7,encaje historico 66.3/100; demanda club-posicion 64.3/100; revalorizacion esperada €908k; prob. revalorizacion positiva 25%; se parece a historicos de otro; entrenador: Óscar Gilsanz
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,Levante UD,Julián Calero,4,60.87,Alta,5701 min Sub23 en Extremo; 2 jugadores Sub23 usados; entrenador principal: Julián Calero; entrenador con 5701 min Sub23 en posicion; 10 goles Sub23; xG Sub23 8.15,5701.0,2,10.0,8.15,,Real Betis B,2.0,5701.0,10.0,8.15,41.73,7,13663.0,20.0,9.0,19860.0,4592.0,5701.0,3552.0,0.0,0.0,6015.0,5701.0,5.0,0.0,1.0,3.0,2.0,41.06,1000450.246532237,0.5125692221416692,0.13435145732881051,0.13302916202847903,0.5474396244894475,0.18517975615326313,otro,100.0,64.77,8,encaje historico 60.9/100; demanda club-posicion 41.1/100; revalorizacion esperada €1.0M; prob. revalorizacion positiva 51%; se parece a historicos de otro; entrenador: Julián Calero
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,Málaga CF,Pellicer,9,41.35,Media,4258 min Sub23 en Extremo; 4 jugadores Sub23 usados; entrenador principal: Pellicer; entrenador con 320 min Sub23 en posicion; 8 goles Sub23; xG Sub23 7.46,4258.0,4,8.0,7.46,,Real Betis B,4.0,4258.0,8.0,7.46,18.63,11,22860.0,61.0,4.0,438.0,0.0,320.0,17.0,101.0,0.0,0.0,320.0,14.0,1.0,0.0,5.0,5.0,70.37,824925.7932548953,0.5935633766570462,0.1663116932630117,0.1663387944549061,0.6170386233255917,0.05031088895649051,otro,87.01720530569133,62.17,9,encaje historico 41.4/100; demanda club-posicion 70.4/100; revalorizacion esperada €825k; prob. revalorizacion positiva 59%; se parece a historicos de otro; entrenador: Pellicer
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,Villarreal CF B,Miguel Álvarez,5,60.58,Alta,5529 min Sub23 en Extremo; 2 jugadores Sub23 usados; entrenador principal: Miguel Álvarez; entrenador con 5058 min Sub23 en posicion; 3 goles Sub23; xG Sub23 9.37,5529.0,2,3.0,9.37,,Real Betis B,2.0,5529.0,3.0,9.37,58.73,8,9415.0,5.0,1.0,5058.0,0.0,5058.0,0.0,0.0,0.0,0.0,5058.0,8.0,0.0,1.0,7.0,0.0,46.25,874410.2457512073,0.4361266778576983,0.11617157904037051,0.10024881297950267,0.6763869217931343,0.10719268618699254,otro,91.8041488230756,62.13,10,encaje historico 60.6/100; demanda club-posicion 46.2/100; revalorizacion esperada €874k; prob. revalorizacion positiva 44%; se parece a historicos de otro; entrenador: Miguel Álvarez
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,Elche CF,Sebastián Beccacece,7,53.25,Media,4751 min Sub23 en Extremo; 2 jugadores Sub23 usados; entrenador principal: Sebastián Beccacece; entrenador con 2421 min Sub23 en posicion; 4 goles Sub23; xG Sub23 7.77,4751.0,2,4.0,7.77,,Real Betis B,2.0,4751.0,4.0,7.77,73.82,5,6436.0,9.0,3.0,2809.0,281.0,2421.0,0.0,0.0,107.0,0.0,2421.0,5.0,2.0,0.0,2.0,4.0,52.34,842201.9879458551,0.5013420491568765,0.20749377251488868,0.15696960387435716,0.5636080581821216,0.07192856542863255,otro,88.68844069396046,61.3,11,encaje historico 53.2/100; demanda club-posicion 52.3/100; revalorizacion esperada €842k; prob. revalorizacion positiva 50%; se parece a historicos de otro; entrenador: Sebastián Beccacece
R. Oya Mesa,18.0,0.0,5.0,105.0,0.0,0.01,0.0,0.01,Extremo,cesion,Betis Deportivo,CD Leganés,Borja Jiménez,12,34.46,Media,3563 min Sub23 en Extremo; 2 jugadores Sub23 usados; entrenador principal: Borja Jiménez; entrenador con 2160 min Sub23 en posicion; 7 goles Sub23; xG Sub23 4.18,3563.0,2,7.0,4.18,,Real Betis B,2.0,3563.0,7.0,4.18,14.26,10,24980.0,35.0,6.0,12857.0,5456.0,2160.0,0.0,5204.0,37.0,0.0,2160.0,8.0,6.0,1.0,5.0,1.0,62.4,760001.2332268968,0.4403065010896456,0.2525754478186754,0.09315790277346143,0.5384817590751154,0.11578489033274833,otro,80.73664270336258,53.53,12,encaje historico 34.5/100; demanda club-posicion 62.4/100; revalorizacion esperada €760k; prob. revalorizacion positiva 44%; se parece a historicos de otro; entrenador: Borja Jiménez
Ruben De Sa Abreu,18.0,0.0,9.0,355.0,0.0,0.02,0.0,0.01,Lateral,cesion,Betis Deportivo,Albacete Balompié,Rubén Albés,1,78.21,Alta,8898 min Sub23 en Lateral; 4 jugadores Sub23 usados; entrenador principal: Rubén Albés; entrenador con 5944 min Sub23 en posicion; 3 goles Sub23; xG Sub23 5.15,8898.0,4,3.0,5.15,,Real Betis B,4.0,8898.0,3.0,5.15,59.42,11,14976.0,8.0,13.0,20519.0,0.0,1307.0,10561.0,2707.0,5944.0,0.0,5944.0,16.0,3.0,0.0,10.0,10.0,92.23,728255.4222792566,0.4813671603328301,0.1961420684850704,0.21032796271912446,0.4679562289141148,0.1255737398816907,otro,77.66566997852063,74.86,1,encaje historico 78.2/100; demanda club-posicion 92.2/100; revalorizacion esperada €728k; prob. revalorizacion positiva 48%; se parece a historicos de otro; entrenador: Rubén Albés
Ruben De Sa Abreu,18.0,0.0,9.0,355.0,0.0,0.02,0.0,0.01,Lateral,cesion,Betis Deportivo,CD Mirandés,,11,36.64,Media,5648 min Sub23 en Lateral; 3 jugadores Sub23 usados; entrenador principal: nan; xG Sub23 3.18,5648.0,3,0.0,3.18,,Real Betis B,3.0,5648.0,0.0,3.18,17.15,23,32942.0,28.0,0.0,0.0,,,,,,,0.0,22.0,18.0,1.0,19.0,8.0,96.78,942529.547973904,0.7839061938446593,0.6110836794770925,0.10640806722855627,0.15865891741195878,0.12384933588239232,cesion,98.39375900837526,72.46,2,encaje historico 36.6/100; demanda club-posicion 96.8/100; revalorizacion esperada €943k; prob. revalorizacion positiva 78%; se parece a historicos de cesion
Ruben De Sa Abreu,18.0,0.0,9.0,355.0,0.0,0.02,0.0,0.01,Lateral,cesion,Betis Deportivo,Real Zaragoza,Víctor Fernández,6,51.66,Media,4384 min Sub23 en Lateral; 5 jugadores Sub23 usados; entrenador principal: Víctor Fernández; entrenador con 941 min Sub23 en posicion; xG Sub23 1.27,4384.0,5,0.0,1.27,,Real Betis B,5.0,4384.0,0.0,1.27,39.35,14,11140.0,2.0,7.0,1262.0,57.0,0.0,264.0,0.0,941.0,0.0,941.0,15.0,4.0,1.0,8.0,7.0,88.28,734847.359014929,0.563908138860754,0.21208536067086275,0.14824012545326745,0.5317382036052285,0.1079363102706414,otro,78.3033496381306,66.59,3,encaje historico 51.7/100; demanda club-posicion 88.3/100; revalorizacion esperada €735k; prob. revalorizacion positiva 56%; se parece a historicos de otro; entrenador: Víctor Fernández
Ruben De Sa Abreu,18.0,0.0,9.0,355.0,0.0,0.02,0.0,0.01,Lateral,cesion,Betis Deportivo,Racing Santander,Íñigo Vélez,4,54.64,Alta,8891 min Sub23 en Lateral; 2 jugadores Sub23 usados; entrenador principal: Íñigo Vélez; entrenador con 238 min Sub23 en posicion; 4 goles Sub23; xG Sub23 5.95,8891.0,2,4.0,5.95,,Real Betis B,2.0,8891.0,4.0,5.95,27.55,19,32268.0,37.0,2.0,2445.0,0.0,0.0,2207.0,0.0,238.0,0.0,238.0,9.0,0.0,0.0,6.0,5.0,62.82,707578.5222500558,0.6173914879718083,0.18043347785209365,0.20033451946111686,0.5138668234978302,0.10536517918895931,otro,75.66546289202691,62.95,4,encaje historico 54.6/100; demanda club-posicion 62.8/100; revalorizacion esperada €708k; prob. revalorizacion positiva 62%; se parece a historicos de otro; entrenador: Íñigo Vélez
