temporada,categoria,jugador,equipo,posicion_wyscout,posicion_primaria,posicion_normalizada,edad,pais_nacimiento,pasaporte,pie,altura,peso,valor_mercado,vencimiento_contrato,partidos_jugados,minutos_jugados,goles,xg,cesion,_match_key
2023-24,def,Rúben Vezo,Olympiacos Piraeus,"LCB, RB, RCB",LCB,Central,31.0,Portugal,"Portugal, Cape Verde Islands",derecho,182,80,1500000,2026-06-30,19,1620,0,0.55,False,ruben vezo|olympiacos piraeus|2023-24
2022-23,med,Fabio González,Racing Ferrol,"DMF, LCMF, LDMF",DMF,Mediocentro,28.0,Spain,Spain,derecho,176,69,500000,2026-06-30,31,1619,0,0.15,False,fabio gonzalez|racing ferrol|2022-23
2025-26,med,Josep Cerdà,FC Andorra,"LWF, LW, CF",LWF,Extremo,23.0,Spain,Spain,derecho,175,70,0,2027-06-30,23,1617,10,5.88,False,josep cerda|fc andorra|2025-26
2023-24,med,Marco Sangalli,Racing Santander,"RB, RAMF, RW",RB,Lateral,34.0,Spain,"Spain, Italy",derecho,179,66,400000,2026-06-30,36,1617,2,1.9,False,marco sangalli|racing santander|2023-24
2022-23,med,Jimmy Suárez,AEK Larnaca ,"RCMF, LCMF",RCMF,Centrocampista,29.0,Spain,Spain,derecho,170,70,700000,2026-05-31,23,1617,1,0.31,False,jimmy suarez|aek larnaca|2022-23
2024-25,med,Adu Ares,SD Eibar,"LW, LAMF, RW",LW,Extremo,24.0,Spain,"Spain, Guinea-Bissau",derecho,183,72,0,2030-06-30,30,1616,2,2.24,False,adu ares|sd eibar|2024-25
2022-23,med,Pape Diop,,"RCMF, RDMF, LCMF",RCMF,Centrocampista,39.0,Senegal,"Senegal, France",derecho,180,77,0,,26,1615,2,0.81,False,pape diop||2022-23
2025-26,def,Jair Amador,SD Eibar,"LCB, CB",LCB,Central,36.0,Portugal,"Portugal, Spain",izquierdo,190,89,500000,2026-06-30,21,1614,0,0.34,False,jair amador|sd eibar|2025-26
2024-25,att,Ivan Azón,Ipswich Town,CF,CF,Delantero,23.0,Spain,Spain,derecho,182,84,3000000,2029-06-30,24,1612,7,7.7,True,ivan azon|ipswich town|2024-25
2023-24,def,Brais Martínez,Burgos CF,LB,LB,Lateral,24.0,Spain,Spain,izquierdo,175,68,500000,2027-06-30,24,1608,0,0.49,False,brais martinez|burgos cf|2023-24
2021-22,def,Cristian Salvador,Tianjin Tigers,"RCB, RCMF, RDMF",RCB,Central,31.0,Spain,Spain,derecho,183,79,800000,2026-12-31,21,1607,1,1.0,False,cristian salvador|tianjin tigers|2021-22
2024-25,att,Mario Soberón,Real Zaragoza,CF,CF,Delantero,28.0,Spain,Spain,derecho,178,74,0,2026-06-30,24,1607,10,6.61,False,mario soberon|real zaragoza|2024-25
2023-24,med,Jimmy Suárez,AEK Larnaca ,"RDMF, RCMF",RDMF,Mediocentro,29.0,Spain,Spain,derecho,170,70,700000,2026-05-31,31,1605,0,0.6,False,jimmy suarez|aek larnaca|2023-24
2023-24,med,K. Appin,Burgos CF,"LCMF, RCMF, LDMF",LCMF,Centrocampista,28.0,France,"France, Martinique",derecho,177,71,800000,2027-06-30,31,1604,2,0.49,False,k appin|burgos cf|2023-24
2022-23,def,Javi Serrano,Atlético Madrid B,"RCMF, RCB, LCMF",RCMF,Centrocampista,22.0,Spain,Spain,derecho,178,74,450000,2026-06-30,24,1604,0,0.07,False,javi serrano|atletico madrid b|2022-23
2021-22,def,Guille Rosas,Sporting Gijón,RB,RB,Lateral,25.0,Spain,Spain,derecho,174,67,1200000,2028-06-30,19,1602,0,0.53,False,guille rosas|sporting gijon|2021-22
2021-22,med,H. Hassan,Real Oviedo,"RW, RAMF, RWF",RW,Extremo,24.0,Egypt,"Egypt, France",izquierdo,178,71,2000000,2027-06-30,35,1601,3,1.84,False,h hassan|real oviedo|2021-22
2023-24,med,Roque Mesa,,"LCMF, RCMF",LCMF,Centrocampista,36.0,Spain,Spain,derecho,172,76,1000000,,32,1601,1,0.4,False,roque mesa||2023-24
2022-23,att,Mourad,Club Tijuana,CF,CF,Delantero,27.0,Spain,"Spain, Morocco",derecho,190,85,800000,2027-06-30,35,1598,3,2.98,False,mourad|club tijuana|2022-23
2024-25,med,Marcos Luna,UD Almería,"RB, RWB",RB,Lateral,22.0,Spain,Spain,derecho,180,80,0,2030-06-30,26,1597,2,0.69,False,marcos luna|ud almeria|2024-25
2025-26,med,I. Baba,UD Almería,"RDMF, RCMF, LDMF",RDMF,Mediocentro,30.0,Ghana,"Ghana, Spain",derecho,182,74,2200000,2027-06-30,22,1597,0,0.47,False,i baba|ud almeria|2025-26
2023-24,med,Fran Villalba,Santos Laguna,"LW, LCMF, RW",LW,Extremo,27.0,Spain,Spain,derecho,168,63,1500000,2027-06-30,33,1594,0,1.28,False,fran villalba|santos laguna|2023-24
2021-22,att,M. Barreiro,Compostela,CF,CF,Delantero,39.0,Spain,Spain,derecho,189,87,100000,2026-06-30,36,1594,7,7.47,False,m barreiro|compostela|2021-22
2024-25,def,Fernando Martínez,UD Almería,GK,GK,Portero,35.0,Spain,Spain,derecho,183,88,700000,2026-06-30,16,1590,0,0.0,False,fernando martinez|ud almeria|2024-25
2025-26,med,Kirian Rodríguez,UD Las Palmas,"RCMF, LDMF, LCMF",RCMF,Centrocampista,30.0,Spain,Spain,derecho,180,72,12000000,2028-06-30,27,1588,4,1.53,False,kirian rodriguez|ud las palmas|2025-26
2024-25,def,L. Zidane,Granada CF,GK,GK,Portero,27.0,France,"France, Spain",derecho,183,78,2000000,2027-06-30,16,1587,0,0.0,False,l zidane|granada cf|2024-25
2025-26,med,E. Akman,FC Andorra,"RCMF, DMF",RCMF,Centrocampista,20.0,Türkiye,Türkiye,derecho,175,67,0,2029-06-30,22,1585,1,0.51,False,e akman|fc andorra|2025-26
2023-24,def,D. Martín,CD Tenerife,GK,GK,Portero,27.0,Spain,Spain,derecho,187,78,800000,2028-06-30,16,1583,0,0.0,False,d martin|cd tenerife|2023-24
2021-22,def,Jon Irazábal,Johor Darul Ta'zim,LCB,LCB,Central,29.0,Spain,Spain,izquierdo,187,75,0,2026-05-31,19,1582,0,0.6,False,jon irazabal|johor darul tazim|2021-22
2023-24,med,Javi Lara,,"AMF, LCMF, CF",AMF,Mediapunta,40.0,Spain,Spain,derecho,179,71,100000,,32,1581,1,0.74,False,javi lara||2023-24
2023-24,med,Unai Vencedor,Levante UD,RDMF,RDMF,Mediocentro,25.0,Spain,Spain,derecho,176,70,2200000,2027-06-30,38,1578,2,0.93,True,unai vencedor|levante ud|2023-24
2021-22,def,J. Buffarini,Rampla Juniors,RB,RB,Lateral,37.0,Argentina,"Argentina, Italy",derecho,170,72,100000,,24,1578,1,0.57,False,j buffarini|rampla juniors|2021-22
2023-24,def,Jon Mikel,SD Eibar,GK,GK,Portero,25.0,Spain,Spain,derecho,183,78,600000,2026-06-30,16,1576,0,0.0,False,jon mikel|sd eibar|2023-24
2024-25,def,Jairo Izquierdo,AEK Larnaca ,"LB, LW",LB,Lateral,32.0,Spain,Spain,izquierdo,169,64,800000,2027-05-31,27,1572,1,0.27,False,jairo izquierdo|aek larnaca|2024-25
2025-26,def,J. Moreno,Albacete Balompié,RCB,RCB,Central,26.0,Spain,Spain,derecho,185,83,150000,2027-06-30,27,1572,0,0.28,False,j moreno|albacete balompie|2025-26
2024-25,med,M. Diakité,Cádiz CF,"RCMF, RDMF",RCMF,Centrocampista,22.0,Mali,Mali,derecho,189,70,0,,22,1572,2,0.25,False,m diakite|cadiz cf|2024-25
2025-26,def,Guille Bueno,Real Valladolid CF,LB,LB,Lateral,23.0,Spain,Spain,izquierdo,176,72,600000,2028-06-30,19,1570,0,0.45,False,guille bueno|real valladolid cf|2025-26
2022-23,def,Pablo Vázquez,Sporting Gijón,"LCB, RCB",LCB,Central,31.0,Spain,Spain,derecho,187,83,500000,2027-06-30,18,1566,1,0.66,False,pablo vazquez|sporting gijon|2022-23
2021-22,att,Julen Lobete,Málaga CF,"CF, LWF",CF,Delantero,25.0,Spain,Spain,derecho,177,78,1500000,2027-06-30,23,1565,1,5.78,False,julen lobete|malaga cf|2021-22
2023-24,att,Kenedy,Pachuca,"CF, LW",CF,Delantero,30.0,Brazil,Brazil,izquierdo,180,85,2000000,2027-06-30,29,1565,2,3.41,True,kenedy|pachuca|2023-24
2021-22,def,Álvaro Valles,Real Betis,GK,GK,Portero,28.0,Spain,Spain,derecho,192,80,12000000,2030-06-30,16,1565,0,0.0,False,alvaro valles|real betis|2021-22
2023-24,att,F. Andone,Atlético Baleares,CF,CF,Delantero,32.0,Romania,"Romania, Spain",derecho,181,78,600000,2027-06-30,29,1563,3,4.13,False,f andone|atletico baleares|2023-24
2023-24,med,Joni Montiel,Qarabag,"LCMF, LW, AMF",LCMF,Centrocampista,27.0,Spain,Spain,izquierdo,173,80,1200000,2027-06-30,28,1563,2,2.14,False,joni montiel|qarabag|2023-24
2021-22,med,José Ángel,Deportivo de La Coruña,"LCMF, RCMF, DMF",LCMF,Centrocampista,33.0,Spain,Spain,izquierdo,183,65,300000,2026-06-30,17,1562,1,0.77,False,jose angel|deportivo de la coruna|2021-22
2025-26,def,Éric Curbelo,Sporting Gijón,RCB,RCB,Central,32.0,Spain,Spain,derecho,181,78,800000,2026-06-30,22,1562,0,0.71,False,eric curbelo|sporting gijon|2025-26
2024-25,def,Dani Barcia,Deportivo de La Coruña,LCB,LCB,Central,23.0,Spain,Spain,izquierdo,186,77,150000,2028-06-30,16,1562,0,0.44,False,dani barcia|deportivo de la coruna|2024-25
2022-23,att,A. Sadiku,Bellinzona,CF,CF,Delantero,34.0,Albania,"Albania, Bulgaria",derecho,185,80,600000,,31,1561,8,6.98,False,a sadiku|bellinzona|2022-23
2021-22,med,Rubén Díez,AD Ceuta FC,"RW, LW",RW,Extremo,32.0,Spain,Spain,derecho,170,62,300000,2026-06-30,28,1561,1,0.78,False,ruben diez|ad ceuta fc|2021-22
2023-24,med,Y. Rahmani,FC Cartagena,"LAMF, LW",LAMF,Mediapunta,30.0,France,"France, Algeria",izquierdo,178,72,700000,2026-06-30,30,1560,2,3.04,False,y rahmani|fc cartagena|2023-24
2025-26,def,Carlos Isaac,Widzew Łódź,RB,RB,Lateral,27.0,Spain,Spain,derecho,184,77,500000,2028-06-30,17,1558,1,1.34,False,carlos isaac|widzew odz|2025-26
2022-23,def,Raúl Lizoáin,Albacete Balompié,GK,GK,Portero,35.0,Spain,Spain,izquierdo,188,80,300000,2026-06-30,16,1558,0,0.0,False,raul lizoain|albacete balompie|2022-23
2025-26,att,Lucas Ribeiro,Cultural Leonesa,"RW, RAMF, CF",RW,Extremo,27.0,Brazil,Brazil,izquierdo,181,70,0,2026-06-30,27,1557,5,4.57,False,lucas ribeiro|cultural leonesa|2025-26
2022-23,def,Fran Grimà,Badalona Futur,RB,RB,Lateral,38.0,Spain,Spain,derecho,174,72,50000,2026-06-30,19,1556,0,0.31,False,fran grima|badalona futur|2022-23
2021-22,att,Ivan Azón,Ipswich Town,CF,CF,Delantero,22.0,Spain,Spain,derecho,182,84,3000000,2029-06-30,35,1555,7,9.0,True,ivan azon|ipswich town|2021-22
2022-23,med,Josema,Górnik Zabrze,LB,LB,Lateral,29.0,Spain,Spain,izquierdo,182,78,500000,2028-06-30,25,1554,0,0.01,False,josema|gornik zabrze|2022-23
2022-23,med,Erik Morán,SD Ponferradina,"LCMF, RCMF, DMF",LCMF,Centrocampista,34.0,Spain,Spain,derecho,186,75,300000,2026-06-30,25,1552,0,0.19,False,erik moran|sd ponferradina|2022-23
2025-26,att,Rubén Sobrino,Cultural Leonesa,CF,CF,Delantero,34.0,Spain,Spain,derecho,185,73,1400000,2026-06-30,28,1551,1,3.07,False,ruben sobrino|cultural leonesa|2025-26
2021-22,def,S. Moore,Dallas,RB,RB,Lateral,29.0,United States,"United States, Trinidad and Tobago",derecho,180,74,1500000,2026-12-31,27,1551,0,0.59,False,s moore|dallas|2021-22
2022-23,def,F. Grillo,Atlético Tucumán,LCB,LCB,Central,32.0,Argentina,"Argentina, Spain",izquierdo,183,77,0,2026-12-31,17,1550,1,1.48,False,f grillo|atletico tucuman|2022-23
2024-25,def,Julián Delmás,Tarazona,RB,RB,Lateral,30.0,Spain,Spain,derecho,174,61,600000,2026-06-30,29,1549,0,0.13,False,julian delmas|tarazona|2024-25
2023-24,med,Dani Requena,Córdoba CF,"RW, RCMF, LCMF",RW,Extremo,22.0,Spain,Spain,derecho,186,78,0,2027-06-30,38,1549,1,2.79,True,dani requena|cordoba cf|2023-24
2023-24,att,Diego Collado,Cultural Leonesa,"CF, RW, LW",CF,Delantero,25.0,Spain,Spain,derecho,183,67,800000,2026-06-30,35,1549,1,2.8,False,diego collado|cultural leonesa|2023-24
2025-26,med,Marcos Cuenca,Real Zaragoza,"RW, RAMF, LW",RW,Extremo,23.0,Spain,Spain,derecho,184,75,0,2028-06-30,29,1548,1,4.91,False,marcos cuenca|real zaragoza|2025-26
2023-24,med,R. Edwards,Omonia Aradippou,"AMF, LCMF, LW",AMF,Mediapunta,32.0,Australia,"Australia, Scotland",derecho,170,73,500000,2026-05-31,36,1548,4,2.95,False,r edwards|omonia aradippou|2023-24
2025-26,def,Pau Casadesús,Granada CF,RB,RB,Lateral,22.0,Spain,Spain,derecho,182,72,0,2028-06-30,24,1547,1,0.25,False,pau casadesus|granada cf|2025-26
2021-22,med,K. Medina,Córdoba CF,"LW, RW",LW,Extremo,24.0,Spain,Spain,ambidiestro,173,69,0,,30,1547,0,1.8,False,k medina|cordoba cf|2021-22
2021-22,med,Javi Lara,,"LAMF, LDMF, LCMF",LAMF,Mediapunta,40.0,Spain,Spain,derecho,179,71,100000,,25,1546,2,1.37,False,javi lara||2021-22
2021-22,def,Peru Nolaskoain,SD Eibar,"CB, LCB",CB,Central,27.0,Spain,Spain,derecho,186,82,1000000,2027-06-30,17,1546,1,2.08,False,peru nolaskoain|sd eibar|2021-22
2025-26,med,B. Ocampo,Cádiz CF,"LW, LAMF, AMF",LW,Extremo,26.0,Uruguay,Uruguay,derecho,172,70,900000,2026-06-30,30,1545,5,2.07,False,b ocampo|cadiz cf|2025-26
2024-25,med,Ander Madariaga,SD Eibar,"AMF, RAMF, RW",AMF,Mediapunta,24.0,Spain,Spain,,0,0,0,2028-06-30,26,1542,3,2.8,False,ander madariaga|sd eibar|2024-25
2023-24,med,S. Cissé,CD Leganés,"LW, AMF, RCMF",LW,Extremo,24.0,Guinea,Guinea,derecho,178,70,1200000,2026-06-30,26,1541,1,0.32,False,s cisse|cd leganes|2023-24
2025-26,med,José De La Rosa,Cádiz CF,"RW, RAMF, LAMF",RW,Extremo,21.0,Spain,Spain,derecho,174,66,0,2027-06-30,29,1541,2,1.97,False,jose de la rosa|cadiz cf|2025-26
2024-25,med,Jon Guruzeta,SD Eibar,"LAMF, AMF, RAMF",LAMF,Mediapunta,26.0,Spain,Spain,derecho,185,78,250000,2027-06-30,33,1540,3,3.92,False,jon guruzeta|sd eibar|2024-25
2025-26,med,Manu Rodríguez,Sporting Gijón,"RDMF, RCMF",RDMF,Mediocentro,20.0,Spain,Spain,,0,0,0,2030-06-30,27,1539,1,0.36,False,manu rodriguez|sporting gijon|2025-26
2023-24,def,Loïc Williams,Granada CF,"LCB, LB",LCB,Central,24.0,Spain,"Spain, Congo",izquierdo,188,74,500000,2028-06-30,21,1538,0,0.07,False,loic williams|granada cf|2023-24
2024-25,att,Maikel Mesa,CD Tenerife,"CF, LCMF",CF,Delantero,34.0,Spain,Spain,derecho,188,82,700000,2027-06-30,31,1537,4,3.79,False,maikel mesa|cd tenerife|2024-25
2024-25,att,M. Uzuni,Austin FC,CF,CF,Delantero,30.0,Albania,Albania,derecho,178,70,0,2027-12-31,18,1537,14,9.26,False,m uzuni|austin fc|2024-25
2021-22,def,T. Datković,Lion City Sailors FC,"LCB, LB",LCB,Central,32.0,Croatia,Croatia,izquierdo,184,76,500000,2026-06-30,16,1535,0,0.12,False,t datkovic|lion city sailors fc|2021-22
2025-26,def,Unax Agote,Real Sociedad B,LB,LB,Lateral,23.0,Spain,Spain,izquierdo,180,71,0,2026-06-30,27,1530,0,0.38,False,unax agote|real sociedad b|2025-26
2024-25,def,David López,Mallorca,"RCB, LCB",RCB,Central,22.0,Spain,Spain,derecho,195,85,0,2027-06-30,17,1529,1,0.48,False,david lopez|mallorca|2024-25
2024-25,def,D. López,,"RCB, LCB",RCB,Central,22.0,Spain,Spain,unknown,195,0,0,,17,1529,1,0.48,False,d lopez||2024-25
2023-24,def,Derick Poloni,Farense,"RB, LB",RB,Lateral,32.0,Brazil,"Brazil, Portugal",izquierdo,173,63,300000,2026-06-30,25,1528,0,0.35,False,derick poloni|farense|2023-24
2024-25,med,Cote,,LB,LB,Lateral,36.0,Spain,Spain,izquierdo,182,74,800000,,25,1526,1,0.56,False,cote||2024-25
2025-26,def,I. Nikić,CD Mirandés,GK,GK,Portero,25.0,Montenegro,Montenegro,derecho,195,0,0,2027-06-30,16,1526,0,0.0,False,i nikic|cd mirandes|2025-26
2021-22,att,M. Bouldini,Granada CF,CF,CF,Delantero,30.0,Morocco,Morocco,derecho,187,88,2200000,2028-06-30,17,1522,7,6.66,True,m bouldini|granada cf|2021-22
2021-22,att,Xisco Jiménez,,CF,CF,Delantero,39.0,Spain,Spain,derecho,188,84,0,,27,1521,6,4.72,False,xisco jimenez||2021-22
2021-22,med,Arnau Puigmal,UD Almería,"RCMF, AMF",RCMF,Centrocampista,25.0,Spain,Spain,derecho,173,69,1800000,2026-06-30,33,1520,5,4.4,False,arnau puigmal|ud almeria|2021-22
2025-26,med,K. Appin,Burgos CF,"LW, CF, LAMF",LW,Extremo,28.0,France,"France, Martinique",derecho,177,71,800000,2027-06-30,37,1520,4,1.69,False,k appin|burgos cf|2025-26
2025-26,med,Jastin García Lopez,FC Andorra,"LWF, LW, LAMF",LWF,Extremo,22.0,Spain,"Spain, Portugal",derecho,180,0,0,2027-06-30,28,1518,3,4.32,False,jastin garcia lopez|fc andorra|2025-26
2025-26,att,Asier Villalibre,Racing Santander,CF,CF,Delantero,28.0,Spain,Spain,izquierdo,182,86,0,2028-06-30,30,1518,16,8.72,True,asier villalibre|racing santander|2025-26
2023-24,def,Mario García,Racing Santander,LB,LB,Lateral,22.0,Spain,Spain,izquierdo,172,65,0,2027-06-30,21,1516,0,0.28,False,mario garcia|racing santander|2023-24
2022-23,med,Juanpe,Málaga CF,"RCMF, RDMF",RCMF,Centrocampista,30.0,Spain,Spain,derecho,184,77,250000,2026-06-30,23,1516,1,3.46,False,juanpe|malaga cf|2022-23
2025-26,att,Rafa Rodríguez,Málaga CF,"CF, RCMF, AMF",CF,Delantero,22.0,Spain,Spain,,180,79,0,2028-06-30,38,1513,4,2.28,False,rafa rodriguez|malaga cf|2025-26
2025-26,att,Konrad De La Fuente,AD Ceuta FC,"LWF, LW, LAMF",LWF,Extremo,24.0,United States,"United States, Dominican Republic",derecho,175,63,800000,2027-06-30,30,1513,3,4.12,True,konrad de la fuente|ad ceuta fc|2025-26
2023-24,att,Higinio Marín,Albacete Balompié,CF,CF,Delantero,32.0,Spain,Spain,derecho,184,74,1000000,2027-06-30,31,1512,5,6.66,False,higinio marin|albacete balompie|2023-24
2021-22,def,Carlos Bellvís,,LB,LB,Lateral,40.0,Spain,Spain,izquierdo,170,65,0,,19,1511,0,0.92,False,carlos bellvis||2021-22
2025-26,def,Juan Sebastián,Real Zaragoza,RB,RB,Lateral,24.0,Spain,Spain,derecho,187,77,0,2027-06-30,24,1511,0,1.05,False,juan sebastian|real zaragoza|2025-26
2023-24,def,Diego Sánchez,Sporting Gijón,LCB,LCB,Central,22.0,Spain,Spain,izquierdo,179,71,600000,2027-06-30,18,1510,0,0.38,False,diego sanchez|sporting gijon|2023-24
2024-25,def,Kaiky,Shabab Al Ahli Dubai,"RCB, DMF, LCB",RCB,Central,22.0,Brazil,Brazil,derecho,182,76,2000000,2028-06-30,25,1509,0,0.42,False,kaiky|shabab al ahli dubai|2024-25
2021-22,def,Marc Valiente,,LCB,LCB,Central,38.0,Spain,Spain,derecho,184,73,0,,16,1509,1,0.48,False,marc valiente||2021-22
2022-23,med,Alberto Zapater,,"LCMF, RCMF",LCMF,Centrocampista,40.0,Spain,Spain,derecho,180,81,50000,,29,1509,1,0.78,False,alberto zapater||2022-23
2022-23,def,Javi López,Real Oviedo,LB,LB,Lateral,24.0,Spain,Spain,izquierdo,184,80,7500000,2030-06-30,32,1507,0,0.42,True,javi lopez|real oviedo|2022-23
2021-22,med,Aleix Febas,Elche CF,"LCMF, AMF, LAMF",LCMF,Centrocampista,29.0,Spain,Spain,derecho,172,64,2200000,2026-06-30,19,1501,2,1.54,False,aleix febas|elche cf|2021-22
2024-25,med,Sebas Moyano,Real Zaragoza,"LAMF, LW",LAMF,Mediapunta,28.0,Spain,Spain,derecho,173,66,1800000,2027-06-30,36,1500,0,2.3,False,sebas moyano|real zaragoza|2024-25
2021-22,med,Juanpe,Málaga CF,"RCMF, LCMF",RCMF,Centrocampista,29.0,Spain,Spain,derecho,184,77,250000,2026-06-30,28,1498,1,2.3,False,juanpe|malaga cf|2021-22
2024-25,med,Raúl Guti,Real Zaragoza,"LCMF, RCMF",LCMF,Centrocampista,29.0,Spain,Spain,derecho,177,74,1500000,2026-06-30,21,1498,2,1.71,False,raul guti|real zaragoza|2024-25
2023-24,med,Waldo Rubio,AEK Larnaca ,"LW, LAMF, RW",LW,Extremo,30.0,Spain,Spain,derecho,182,75,700000,2027-05-31,24,1498,1,2.3,False,waldo rubio|aek larnaca|2023-24
2021-22,att,Sabin Merino,Barakaldo,"CF, LAMF, LW",CF,Delantero,33.0,Spain,Spain,derecho,187,76,400000,2026-06-30,30,1497,2,3.8,False,sabin merino|barakaldo|2021-22
2021-22,med,Hugo Rama,Athens Kallithea,RCMF,RCMF,Centrocampista,29.0,Spain,Spain,derecho,177,75,400000,2026-06-30,29,1495,1,1.54,False,hugo rama|athens kallithea|2021-22
2021-22,med,Christian Rivera,Real Avilés,"LDMF, LCMF",LDMF,Mediocentro,28.0,Spain,Spain,derecho,191,88,500000,2026-06-30,21,1495,1,0.46,False,christian rivera|real aviles|2021-22
2024-25,att,Adilson,Córdoba CF,"LAMF, LWF",LAMF,Mediapunta,28.0,Portugal,Portugal,derecho,169,60,350000,2027-06-30,22,1492,3,2.56,False,adilson|cordoba cf|2024-25
2024-25,med,Óscar Plano,CD Leganés,"CF, AMF",CF,Delantero,35.0,Spain,Spain,izquierdo,179,75,1200000,2026-06-30,29,1492,3,3.72,False,oscar plano|cd leganes|2024-25
2021-22,att,Roberto Fernández,RCD Espanyol Barcelona,CF,CF,Delantero,23.0,Spain,Spain,derecho,186,75,600000,2031-06-30,32,1491,2,3.53,False,roberto fernandez|rcd espanyol barcelona|2021-22
2023-24,def,Álex Barbu,Antequera,"LCB, CB",LCB,Central,24.0,Spain,Spain,izquierdo,189,74,0,2026-06-30,24,1490,1,0.75,False,alex barbu|antequera|2023-24
2023-24,med,Iker Kortajarena,Al Kholood,"LCMF, RCMF, LDMF",LCMF,Centrocampista,25.0,Spain,Spain,izquierdo,179,73,500000,2029-06-30,28,1489,2,3.16,False,iker kortajarena|al kholood|2023-24
2022-23,med,Rubén Bover,Atlético Baleares,RCMF,RCMF,Centrocampista,33.0,Spain,Spain,izquierdo,178,71,600000,2026-06-30,28,1489,4,1.35,False,ruben bover|atletico baleares|2022-23
2025-26,med,Óscar Plano,CD Leganés,"AMF, RCMF, LW",AMF,Mediapunta,35.0,Spain,Spain,izquierdo,179,75,1200000,2026-06-30,32,1488,3,2.8,False,oscar plano|cd leganes|2025-26
2024-25,def,Salvi Carrasco,Unionistas de Salamanca,GK,GK,Portero,25.0,Spain,Spain,derecho,192,82,300000,2027-06-30,15,1487,0,0.0,False,salvi carrasco|unionistas de salamanca|2024-25
2023-24,def,Pablo Íñiguez,,LCB,LCB,Central,32.0,Spain,Spain,izquierdo,183,75,300000,,17,1486,0,0.19,False,pablo iniguez||2023-24
2022-23,med,Antonio Blanco,Deportivo Alavés,"RDMF, LDMF",RDMF,Mediocentro,25.0,Spain,Spain,derecho,176,69,7500000,2027-06-30,18,1485,0,0.22,False,antonio blanco|deportivo alaves|2022-23
2021-22,def,Enrique Clemente,UD Las Palmas,LCB,LCB,Central,27.0,Spain,Spain,izquierdo,182,79,400000,2029-06-30,18,1481,0,0.65,False,enrique clemente|ud las palmas|2021-22
2023-24,att,Óscar Plano,CD Leganés,"CF, AMF, LW",CF,Delantero,35.0,Spain,Spain,izquierdo,179,75,1200000,2026-06-30,28,1480,7,5.63,False,oscar plano|cd leganes|2023-24
2022-23,med,Luis Muñoz,Marbella,"RCMF, LCMF",RCMF,Centrocampista,29.0,Spain,Spain,derecho,180,72,1200000,2026-06-30,30,1478,1,1.45,False,luis munoz|marbella|2022-23
2024-25,med,Javi Hernández,CD Mirandés,"RCMF, AMF, LCMF",RCMF,Centrocampista,22.0,Spain,Spain,izquierdo,0,0,0,2028-06-30,26,1478,1,2.73,True,javi hernandez|cd mirandes|2024-25
2023-24,def,Lluis López,Albacete Balompié,"CB, LCB, RCB",CB,Central,28.0,Spain,Spain,derecho,182,80,500000,2027-06-30,18,1476,0,0.08,False,lluis lopez|albacete balompie|2023-24
2024-25,med,Ander Yoldi,Osasuna,"AMF, LAMF, CF",AMF,Mediapunta,25.0,Spain,Spain,derecho,187,76,400000,2026-06-30,40,1476,3,3.52,False,ander yoldi|osasuna|2024-25
2025-26,def,Sergio Arribas,Cádiz CF,"LB, LCB",LB,Lateral,23.0,Spain,Spain,izquierdo,185,0,0,2029-06-30,20,1473,1,0.17,False,sergio arribas|cadiz cf|2025-26
2024-25,def,Álvaro Rodríguez,SD Eibar,"RB, LB",RB,Lateral,31.0,Spain,Spain,derecho,181,75,800000,2027-06-30,26,1472,0,0.98,False,alvaro rodriguez|sd eibar|2024-25
2025-26,def,Víctor García,Málaga CF,LB,LB,Lateral,32.0,Spain,Spain,izquierdo,180,75,350000,2026-06-30,20,1471,0,0.35,False,victor garcia|malaga cf|2025-26
2024-25,med,Javi Villar,Albacete Balompié,"LCMF, RCMF, LDMF",LCMF,Centrocampista,23.0,Spain,Spain,derecho,187,79,0,2027-06-30,26,1470,0,0.74,False,javi villar|albacete balompie|2024-25
2023-24,med,Fabrício,Vitória,"CF, LW",CF,Delantero,25.0,Brazil,"Brazil, Spain",derecho,186,77,800000,2026-12-31,26,1469,4,4.87,False,fabricio|vitoria|2023-24
2022-23,med,Diego Sánchez,Sporting Gijón,"LB, LWB, LCB",LB,Lateral,22.0,Spain,Spain,izquierdo,179,71,600000,2027-06-30,20,1469,1,0.16,False,diego sanchez|sporting gijon|2022-23
2024-25,def,Saúl García,Racing Ferrol,LB,LB,Lateral,31.0,Spain,Spain,izquierdo,183,75,500000,2026-06-30,22,1467,0,0.55,False,saul garcia|racing ferrol|2024-25
2025-26,def,Adrián Rodríguez,Real Zaragoza,GK,GK,Portero,25.0,Spain,"Spain, Argentina",derecho,195,83,150000,2027-06-30,15,1467,0,0.0,True,adrian rodriguez|real zaragoza|2025-26
2024-25,def,Brais Martínez,Burgos CF,LB,LB,Lateral,24.0,Spain,Spain,izquierdo,175,68,500000,2027-06-30,20,1466,0,0.12,False,brais martinez|burgos cf|2024-25
2025-26,def,Iker Córdoba,CD Mirandés,LCB,LCB,Central,20.0,Spain,Spain,izquierdo,190,78,0,2028-06-30,22,1463,0,0.89,True,iker cordoba|cd mirandes|2025-26
2024-25,med,Nacho Sánchez,,"RAMF, RB, RW",RAMF,Mediapunta,33.0,Spain,Spain,derecho,177,70,500000,,28,1462,1,0.94,False,nacho sanchez||2024-25
